"Viewer Version","2.91"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"Product Type","Liquid Flow Sensor (SF06 Chip)"
"Product COM Protocol Config","SHDLC Device Address: 0"
"Product ID","0x03010101"
"Sensor Serial","0000313239354A51"
"I2C Address","33"
"Supply Voltage","3.5 V"
"Command Address","0x3608"
"Sampling Time [ms]","5"
"Scale Factor Flow lin.","60"
"Scale Factor Temp lin.","200"
"Scale Factor Custom","1"
"Sample #","Relative Time[s]","Flow linearized [Pa]","Temperature linearized [deg C]","Custom []"
"490719","2,452.4545","69.150","31.240","60.000"
"490720","2,452.4585","84.883","31.240","60.000"
"490721","2,452.4625","73.117","31.260","60.000"
"490722","2,452.4665","76.350","31.265","60.000"
"490723","2,452.4705","73.883","31.265","60.000"
"490724","2,452.4750","76.217","31.265","60.000"
"490725","2,452.4795","78.183","31.265","60.000"
"490726","2,452.4841","81.350","31.265","60.000"
"490727","2,452.4886","77.767","31.250","60.000"
"490728","2,452.4931","81.467","31.245","60.000"
"490729","2,452.4976","71.433","31.265","60.000"
"490730","2,452.5021","69.683","31.265","60.000"
"490731","2,452.5103","73.250","31.280","60.000"
"490732","2,452.5184","72.500","31.265","60.000"
"490733","2,452.5237","86.167","31.265","60.000"
"490734","2,452.5290","71.150","31.280","60.000"
"490735","2,452.5343","76.383","31.265","60.000"
"490736","2,452.5383","73.117","31.250","60.000"
"490737","2,452.5423","89.933","31.250","60.000"
"490738","2,452.5463","77.300","31.265","60.000"
"490739","2,452.5502","77.500","31.275","60.000"
"490740","2,452.5548","81.317","31.275","60.000"
"490741","2,452.5593","67.900","31.275","60.000"
"490742","2,452.5639","71.700","31.265","60.000"
"490743","2,452.5684","79.583","31.235","60.000"
"490744","2,452.5730","83.967","31.235","60.000"
"490745","2,452.5775","74.067","31.260","60.000"
"490746","2,452.5821","78.867","31.275","60.000"
"490747","2,452.5902","75.433","31.275","60.000"
"490748","2,452.5983","64.167","31.265","60.000"
"490749","2,452.6036","76.833","31.260","60.000"
"490750","2,452.6088","74.033","31.260","60.000"
"490751","2,452.6141","73.767","31.250","60.000"
"490752","2,452.6181","74.283","31.255","60.000"
"490753","2,452.6221","73.950","31.240","60.000"
"490754","2,452.6261","83.800","31.240","60.000"
"490755","2,452.6301","82.333","31.275","60.000"
"490756","2,452.6346","77.150","31.255","60.000"
"490757","2,452.6392","75.983","31.255","60.000"
"490758","2,452.6437","65.633","31.260","60.000"
"490759","2,452.6483","71.350","31.235","60.000"
"490760","2,452.6529","72.433","31.240","60.000"
"490761","2,452.6574","74.800","31.240","60.000"
"490762","2,452.6620","69.950","31.250","60.000"
"490763","2,452.6702","70.617","31.265","60.000"
"490764","2,452.6784","73.467","31.265","60.000"
"490765","2,452.6836","80.367","31.275","60.000"
"490766","2,452.6889","78.783","31.235","60.000"
"490767","2,452.6941","76.417","31.235","60.000"
"490768","2,452.6981","66.717","31.270","60.000"
"490769","2,452.7021","75.683","31.295","60.000"
"490770","2,452.7061","78.100","31.270","60.000"
"490771","2,452.7102","89.883","31.270","60.000"
"490772","2,452.7149","76.083","31.275","60.000"
"490773","2,452.7196","70.367","31.235","60.000"
"490774","2,452.7244","78.233","31.235","60.000"
"490775","2,452.7291","74.067","31.245","60.000"
"490776","2,452.7338","82.267","31.240","60.000"
"490777","2,452.7386","72.200","31.270","60.000"
"490778","2,452.7433","77.617","31.270","60.000"
"490779","2,452.7506","66.617","31.250","60.000"
"490780","2,452.7579","73.617","31.255","60.000"
"490781","2,452.7633","76.133","31.255","60.000"
"490782","2,452.7686","70.250","31.260","60.000"
"490783","2,452.7739","78.817","31.235","60.000"
"490784","2,452.7780","77.533","31.235","60.000"
"490785","2,452.7821","78.683","31.235","60.000"
"490786","2,452.7862","77.067","31.235","60.000"
"490787","2,452.7903","76.100","31.220","60.000"
"490788","2,452.7955","81.217","31.220","60.000"
"490789","2,452.8008","68.917","31.245","60.000"
"490790","2,452.8061","77.600","31.240","60.000"
"490791","2,452.8113","76.117","31.240","60.000"
"490792","2,452.8166","67.617","31.230","60.000"
"490793","2,452.8219","67.933","31.275","60.000"
"490794","2,452.8273","67.167","31.250","60.000"
"490795","2,452.8327","75.283","31.250","60.000"
"490796","2,452.8382","83.817","31.240","60.000"
"490797","2,452.8435","78.400","31.270","60.000"
"490798","2,452.8488","77.317","31.270","60.000"
"490799","2,452.8542","76.700","31.275","60.000"
"490800","2,452.8581","81.600","31.240","60.000"
"490801","2,452.8620","77.517","31.255","60.000"
"490802","2,452.8660","82.317","31.255","60.000"
"490803","2,452.8699","80.083","31.285","60.000"
"490804","2,452.8759","74.083","31.255","60.000"
"490805","2,452.8820","73.333","31.255","60.000"
"490806","2,452.8880","74.733","31.250","60.000"
"490807","2,452.8940","76.817","31.245","60.000"
"490808","2,452.9001","83.750","31.245","60.000"
"490809","2,452.9061","76.800","31.275","60.000"
"490810","2,452.9121","81.833","31.270","60.000"
"490811","2,452.9161","81.717","31.260","60.000"
"490812","2,452.9201","69.567","31.260","60.000"
"490813","2,452.9241","73.050","31.255","60.000"
"490814","2,452.9281","82.083","31.260","60.000"
"490815","2,452.9334","76.583","31.260","60.000"
"490816","2,452.9387","76.283","31.235","60.000"
"490817","2,452.9440","72.750","31.215","60.000"
"490818","2,452.9485","81.200","31.275","60.000"
"490819","2,452.9531","77.100","31.275","60.000"
"490820","2,452.9576","77.167","31.265","60.000"
"490821","2,452.9621","77.483","31.270","60.000"
"490822","2,452.9667","78.367","31.270","60.000"
"490823","2,452.9712","76.033","31.245","60.000"
"490824","2,452.9757","74.267","31.240","60.000"
"490825","2,452.9812","75.167","31.240","60.000"
"490826","2,452.9866","80.217","31.235","60.000"
"490827","2,452.9920","75.533","31.255","60.000"
"490828","2,452.9973","74.167","31.260","60.000"
"490829","2,453.0025","70.683","31.260","60.000"
"490830","2,453.0078","69.283","31.210","60.000"
"490831","2,453.0131","80.533","31.245","60.000"
"490832","2,453.0184","72.250","31.245","60.000"
"490833","2,453.0237","76.400","31.240","60.000"
"490834","2,453.0295","74.817","31.240","60.000"
"490835","2,453.0352","76.383","31.265","60.000"
"490836","2,453.0410","85.100","31.265","60.000"
"490837","2,453.0468","73.933","31.255","60.000"
"490838","2,453.0526","78.750","31.255","60.000"
"490839","2,453.0583","75.850","31.255","60.000"
"490840","2,453.0641","81.983","31.250","60.000"
"490841","2,453.0673","73.533","31.255","60.000"
"490842","2,453.0705","84.500","31.255","60.000"
"490843","2,453.0737","70.717","31.245","60.000"
"490844","2,453.0769","72.167","31.275","60.000"
"490845","2,453.0801","72.450","31.245","60.000"
"490846","2,453.0854","77.200","31.245","60.000"
"490847","2,453.0907","85.767","31.260","60.000"
"490848","2,453.0961","67.683","31.270","60.000"
"490849","2,453.1006","87.300","31.270","60.000"
"490850","2,453.1051","71.517","31.250","60.000"
"490851","2,453.1096","79.967","31.250","60.000"
"490852","2,453.1141","74.867","31.255","60.000"
"490853","2,453.1186","70.117","31.255","60.000"
"490854","2,453.1232","74.417","31.235","60.000"
"490855","2,453.1277","80.017","31.260","60.000"
"490856","2,453.1359","83.167","31.260","60.000"
"490857","2,453.1441","79.317","31.235","60.000"
"490858","2,453.1480","72.017","31.275","60.000"
"490859","2,453.1519","67.333","31.230","60.000"
"490860","2,453.1558","72.217","31.230","60.000"
"490861","2,453.1597","80.533","31.255","60.000"
"490862","2,453.1651","76.350","31.260","60.000"
"490863","2,453.1704","71.500","31.260","60.000"
"490864","2,453.1757","76.750","31.250","60.000"
"490865","2,453.1821","76.650","31.260","60.000"
"490866","2,453.1884","76.150","31.260","60.000"
"490867","2,453.1947","78.117","31.240","60.000"
"490868","2,453.2010","75.867","31.270","60.000"
"490869","2,453.2073","67.533","31.245","60.000"
"490870","2,453.2137","75.700","31.245","60.000"
"490871","2,453.2200","74.133","31.270","60.000"
"490872","2,453.2232","72.267","31.255","60.000"
"490873","2,453.2263","83.500","31.255","60.000"
"490874","2,453.2295","79.817","31.230","60.000"
"490875","2,453.2327","82.317","31.260","60.000"
"490876","2,453.2358","69.767","31.250","60.000"
"490877","2,453.2412","65.817","31.250","60.000"
"490878","2,453.2466","78.933","31.255","60.000"
"490879","2,453.2519","68.500","31.275","60.000"
"490880","2,453.2564","72.233","31.275","60.000"
"490881","2,453.2610","68.533","31.225","60.000"
"490882","2,453.2655","76.617","31.235","60.000"
"490883","2,453.2700","78.533","31.235","60.000"
"490884","2,453.2746","73.267","31.235","60.000"
"490885","2,453.2791","75.950","31.235","60.000"
"490886","2,453.2836","76.300","31.235","60.000"
"490887","2,453.2890","85.517","31.235","60.000"
"490888","2,453.2944","75.300","31.250","60.000"
"490889","2,453.2997","72.933","31.230","60.000"
"490890","2,453.3051","76.733","31.230","60.000"
"490891","2,453.3106","76.433","31.275","60.000"
"490892","2,453.3160","66.300","31.235","60.000"
"490893","2,453.3212","72.317","31.245","60.000"
"490894","2,453.3265","80.200","31.245","60.000"
"490895","2,453.3318","71.100","31.235","60.000"
"490896","2,453.3375","70.817","31.240","60.000"
"490897","2,453.3432","76.150","31.240","60.000"
"490898","2,453.3489","76.200","31.265","60.000"
"490899","2,453.3547","82.567","31.245","60.000"
"490900","2,453.3604","81.767","31.245","60.000"
"490901","2,453.3661","73.217","31.255","60.000"
"490902","2,453.3718","71.267","31.225","60.000"
"490903","2,453.3759","69.733","31.280","60.000"
"490904","2,453.3799","77.633","31.280","60.000"
"490905","2,453.3839","67.467","31.245","60.000"
"490906","2,453.3879","76.717","31.220","60.000"
"490907","2,453.3931","76.650","31.220","60.000"
"490908","2,453.3983","72.800","31.270","60.000"
"490909","2,453.4035","82.483","31.245","60.000"
"490910","2,453.4081","77.767","31.270","60.000"
"490911","2,453.4127","83.067","31.270","60.000"
"490912","2,453.4172","66.700","31.255","60.000"
"490913","2,453.4218","70.050","31.245","60.000"
"490914","2,453.4263","68.633","31.245","60.000"
"490915","2,453.4309","62.933","31.215","60.000"
"490916","2,453.4355","74.517","31.260","60.000"
"490917","2,453.4409","74.217","31.285","60.000"
"490918","2,453.4464","74.067","31.285","60.000"
"490919","2,453.4519","72.433","31.255","60.000"
"490920","2,453.4572","73.550","31.270","60.000"
"490921","2,453.4626","70.600","31.270","60.000"
"490922","2,453.4679","73.533","31.260","60.000"
"490923","2,453.4732","70.150","31.235","60.000"
"490924","2,453.4784","79.767","31.235","60.000"
"490925","2,453.4837","77.533","31.250","60.000"
"490926","2,453.4882","78.933","31.260","60.000"
"490927","2,453.4927","74.200","31.225","60.000"
"490928","2,453.4973","75.133","31.225","60.000"
"490929","2,453.5018","72.500","31.240","60.000"
"490930","2,453.5063","81.700","31.255","60.000"
"490931","2,453.5109","77.883","31.255","60.000"
"490932","2,453.5154","82.200","31.215","60.000"
"490933","2,453.5209","81.683","31.235","60.000"
"490934","2,453.5263","72.150","31.265","60.000"
"490935","2,453.5318","66.517","31.265","60.000"
"490936","2,453.5371","83.200","31.235","60.000"
"490937","2,453.5425","74.017","31.275","60.000"
"490938","2,453.5478","79.183","31.275","60.000"
"490939","2,453.5531","78.217","31.245","60.000"
"490940","2,453.5584","74.767","31.230","60.000"
"490941","2,453.5637","75.383","31.230","60.000"
"490942","2,453.5682","81.283","31.285","60.000"
"490943","2,453.5727","87.667","31.275","60.000"
"490944","2,453.5772","84.967","31.255","60.000"
"490945","2,453.5818","80.833","31.255","60.000"
"490946","2,453.5863","77.000","31.260","60.000"
"490947","2,453.5908","72.200","31.270","60.000"
"490948","2,453.5954","83.767","31.270","60.000"
"490949","2,453.6008","79.883","31.265","60.000"
"490950","2,453.6063","75.200","31.255","60.000"
"490951","2,453.6118","75.717","31.255","60.000"
"490952","2,453.6171","73.767","31.255","60.000"
"490953","2,453.6224","77.500","31.230","60.000"
"490954","2,453.6277","82.350","31.275","60.000"
"490955","2,453.6330","81.567","31.275","60.000"
"490956","2,453.6383","81.233","31.245","60.000"
"490957","2,453.6435","79.467","31.235","60.000"
"490958","2,453.6488","67.633","31.260","60.000"
"490959","2,453.6541","68.533","31.260","60.000"
"490960","2,453.6593","75.217","31.290","60.000"
"490961","2,453.6646","69.050","31.235","60.000"
"490962","2,453.6699","71.783","31.235","60.000"
"490963","2,453.6751","80.383","31.220","60.000"
"490964","2,453.6804","73.533","31.215","60.000"
"490965","2,453.6857","77.383","31.215","60.000"
"490966","2,453.6897","80.267","31.245","60.000"
"490967","2,453.6937","75.167","31.250","60.000"
"490968","2,453.6977","75.167","31.275","60.000"
"490969","2,453.7017","88.817","31.275","60.000"
"490970","2,453.7070","79.967","31.235","60.000"
"490971","2,453.7122","66.483","31.235","60.000"
"490972","2,453.7175","71.217","31.235","60.000"
"490973","2,453.7230","80.283","31.240","60.000"
"490974","2,453.7286","80.467","31.255","60.000"
"490975","2,453.7341","81.383","31.235","60.000"
"490976","2,453.7396","79.950","31.235","60.000"
"490977","2,453.7451","76.300","31.260","60.000"
"490978","2,453.7507","81.700","31.265","60.000"
"490979","2,453.7562","76.117","31.265","60.000"
"490980","2,453.7603","80.650","31.235","60.000"
"490981","2,453.7643","71.500","31.245","60.000"
"490982","2,453.7684","74.333","31.245","60.000"
"490983","2,453.7724","80.350","31.270","60.000"
"490984","2,453.7778","80.800","31.245","60.000"
"490985","2,453.7832","79.833","31.260","60.000"
"490986","2,453.7886","70.767","31.260","60.000"
"490987","2,453.7931","86.483","31.260","60.000"
"490988","2,453.7976","68.017","31.235","60.000"
"490989","2,453.8021","76.917","31.235","60.000"
"490990","2,453.8067","82.317","31.225","60.000"
"490991","2,453.8112","73.533","31.240","60.000"
"490992","2,453.8157","80.283","31.240","60.000"
"490993","2,453.8202","66.033","31.240","60.000"
"490994","2,453.8257","68.867","31.260","60.000"
"490995","2,453.8311","70.650","31.275","60.000"
"490996","2,453.8366","72.483","31.275","60.000"
"490997","2,453.8419","75.600","31.245","60.000"
"490998","2,453.8472","74.400","31.245","60.000"
"490999","2,453.8526","71.433","31.245","60.000"
"491000","2,453.8578","77.867","31.255","60.000"
"491001","2,453.8631","68.583","31.255","60.000"
"491002","2,453.8684","75.200","31.245","60.000"
"491003","2,453.8736","66.383","31.245","60.000"
"491004","2,453.8788","62.483","31.255","60.000"
"491005","2,453.8840","70.267","31.265","60.000"
"491006","2,453.8892","60.617","31.265","60.000"
"491007","2,453.8944","72.333","31.245","60.000"
"491008","2,453.8996","74.417","31.225","60.000"
"491009","2,453.9049","80.800","31.275","60.000"
"491010","2,453.9101","75.300","31.275","60.000"
"491011","2,453.9141","75.433","31.255","60.000"
"491012","2,453.9181","85.250","31.255","60.000"
"491013","2,453.9222","78.483","31.255","60.000"
"491014","2,453.9262","77.867","31.225","60.000"
"491015","2,453.9316","73.033","31.255","60.000"
"491016","2,453.9369","73.417","31.235","60.000"
"491017","2,453.9423","76.133","31.235","60.000"
"491018","2,453.9468","71.650","31.230","60.000"
"491019","2,453.9514","83.033","31.235","60.000"
"491020","2,453.9559","73.783","31.235","60.000"
"491021","2,453.9605","72.050","31.240","60.000"
"491022","2,453.9650","75.383","31.220","60.000"
"491023","2,453.9695","77.017","31.220","60.000"
"491024","2,453.9741","79.683","31.220","60.000"
"491025","2,453.9795","85.933","31.235","60.000"
"491026","2,453.9850","75.033","31.260","60.000"
"491027","2,453.9904","76.617","31.260","60.000"
"491028","2,453.9958","78.667","31.255","60.000"
"491029","2,454.0011","76.817","31.230","60.000"
"491030","2,454.0064","76.567","31.230","60.000"
"491031","2,454.0117","81.000","31.280","60.000"
"491032","2,454.0170","80.867","31.250","60.000"
"491033","2,454.0223","83.950","31.220","60.000"
"491034","2,454.0268","77.633","31.220","60.000"
"491035","2,454.0314","82.783","31.265","60.000"
"491036","2,454.0359","82.783","31.260","60.000"
"491037","2,454.0404","78.550","31.260","60.000"
"491038","2,454.0450","80.550","31.220","60.000"
"491039","2,454.0495","74.983","31.255","60.000"
"491040","2,454.0540","66.017","31.255","60.000"
"491041","2,454.0595","71.150","31.250","60.000"
"491042","2,454.0650","66.450","31.235","60.000"
"491043","2,454.0704","80.850","31.235","60.000"
"491044","2,454.0758","75.917","31.235","60.000"
"491045","2,454.0811","78.900","31.250","60.000"
"491046","2,454.0864","72.933","31.235","60.000"
"491047","2,454.0917","74.633","31.235","60.000"
"491048","2,454.0970","77.300","31.270","60.000"
"491049","2,454.1023","76.050","31.250","60.000"
"491050","2,454.1068","69.850","31.255","60.000"
"491051","2,454.1113","70.867","31.255","60.000"
"491052","2,454.1159","81.683","31.255","60.000"
"491053","2,454.1204","72.517","31.260","60.000"
"491054","2,454.1249","76.333","31.260","60.000"
"491055","2,454.1295","69.050","31.265","60.000"
"491056","2,454.1340","77.150","31.255","60.000"
"491057","2,454.1395","81.400","31.255","60.000"
"491058","2,454.1449","77.367","31.250","60.000"
"491059","2,454.1504","73.333","31.245","60.000"
"491060","2,454.1557","73.183","31.235","60.000"
"491061","2,454.1611","74.533","31.235","60.000"
"491062","2,454.1664","82.667","31.235","60.000"
"491063","2,454.1717","79.383","31.235","60.000"
"491064","2,454.1770","83.567","31.235","60.000"
"491065","2,454.1824","74.250","31.230","60.000"
"491066","2,454.1869","72.267","31.255","60.000"
"491067","2,454.1914","80.800","31.235","60.000"
"491068","2,454.1959","77.350","31.235","60.000"
"491069","2,454.2004","70.550","31.255","60.000"
"491070","2,454.2049","87.150","31.255","60.000"
"491071","2,454.2094","77.700","31.255","60.000"
"491072","2,454.2139","82.683","31.265","60.000"
"491073","2,454.2194","85.550","31.250","60.000"
"491074","2,454.2249","78.433","31.255","60.000"
"491075","2,454.2303","80.883","31.255","60.000"
"491076","2,454.2357","83.350","31.220","60.000"
"491077","2,454.2410","79.683","31.240","60.000"
"491078","2,454.2463","83.700","31.240","60.000"
"491079","2,454.2515","73.317","31.235","60.000"
"491080","2,454.2567","73.700","31.255","60.000"
"491081","2,454.2619","76.817","31.255","60.000"
"491082","2,454.2665","75.917","31.255","60.000"
"491083","2,454.2711","72.767","31.250","60.000"
"491084","2,454.2756","75.100","31.220","60.000"
"491085","2,454.2802","80.550","31.220","60.000"
"491086","2,454.2848","80.233","31.260","60.000"
"491087","2,454.2893","84.833","31.285","60.000"
"491088","2,454.2939","79.583","31.285","60.000"
"491089","2,454.2993","81.900","31.250","60.000"
"491090","2,454.3048","68.133","31.250","60.000"
"491091","2,454.3102","80.817","31.270","60.000"
"491092","2,454.3155","79.400","31.270","60.000"
"491093","2,454.3208","80.517","31.280","60.000"
"491094","2,454.3260","81.650","31.250","60.000"
"491095","2,454.3314","82.433","31.250","60.000"
"491096","2,454.3367","75.117","31.255","60.000"
"491097","2,454.3420","79.200","31.250","60.000"
"491098","2,454.3466","63.283","31.250","60.000"
"491099","2,454.3511","71.067","31.270","60.000"
"491100","2,454.3557","77.267","31.250","60.000"
"491101","2,454.3602","64.333","31.240","60.000"
"491102","2,454.3647","86.300","31.240","60.000"
"491103","2,454.3693","77.800","31.250","60.000"
"491104","2,454.3738","77.000","31.260","60.000"
"491105","2,454.3793","72.150","31.260","60.000"
"491106","2,454.3848","67.017","31.235","60.000"
"491107","2,454.3903","67.583","31.265","60.000"
"491108","2,454.3956","89.650","31.210","60.000"
"491109","2,454.4009","75.383","31.210","60.000"
"491110","2,454.4062","76.483","31.220","60.000"
"491111","2,454.4116","77.817","31.260","60.000"
"491112","2,454.4169","77.317","31.260","60.000"
"491113","2,454.4222","73.800","31.255","60.000"
"491114","2,454.4267","67.333","31.255","60.000"
"491115","2,454.4313","85.667","31.245","60.000"
"491116","2,454.4358","82.783","31.245","60.000"
"491117","2,454.4403","84.800","31.280","60.000"
"491118","2,454.4448","82.833","31.240","60.000"
"491119","2,454.4493","74.017","31.240","60.000"
"491120","2,454.4538","70.633","31.240","60.000"
"491121","2,454.4593","70.983","31.245","60.000"
"491122","2,454.4648","79.483","31.245","60.000"
"491123","2,454.4702","79.067","31.240","60.000"
"491124","2,454.4756","80.100","31.255","60.000"
"491125","2,454.4809","84.650","31.240","60.000"
"491126","2,454.4862","72.333","31.240","60.000"
"491127","2,454.4915","77.767","31.245","60.000"
"491128","2,454.4968","75.283","31.235","60.000"
"491129","2,454.5021","76.600","31.235","60.000"
"491130","2,454.5066","71.383","31.260","60.000"
"491131","2,454.5112","69.067","31.255","60.000"
"491132","2,454.5157","71.650","31.265","60.000"
"491133","2,454.5202","78.467","31.265","60.000"
"491134","2,454.5248","73.950","31.265","60.000"
"491135","2,454.5293","74.650","31.245","60.000"
"491136","2,454.5338","75.300","31.245","60.000"
"491137","2,454.5393","76.467","31.250","60.000"
"491138","2,454.5447","78.500","31.250","60.000"
"491139","2,454.5502","80.283","31.250","60.000"
"491140","2,454.5555","75.183","31.230","60.000"
"491141","2,454.5608","68.867","31.250","60.000"
"491142","2,454.5661","82.750","31.225","60.000"
"491143","2,454.5714","72.783","31.225","60.000"
"491144","2,454.5767","69.950","31.220","60.000"
"491145","2,454.5819","83.000","31.250","60.000"
"491146","2,454.5865","75.933","31.250","60.000"
"491147","2,454.5910","79.100","31.255","60.000"
"491148","2,454.5955","75.650","31.225","60.000"
"491149","2,454.6001","72.483","31.235","60.000"
"491150","2,454.6046","78.133","31.235","60.000"
"491151","2,454.6092","76.033","31.265","60.000"
"491152","2,454.6137","81.033","31.205","60.000"
"491153","2,454.6191","82.583","31.205","60.000"
"491154","2,454.6246","72.283","31.255","60.000"
"491155","2,454.6300","78.067","31.235","60.000"
"491156","2,454.6354","67.517","31.235","60.000"
"491157","2,454.6407","72.167","31.255","60.000"
"491158","2,454.6461","76.333","31.230","60.000"
"491159","2,454.6513","84.367","31.255","60.000"
"491160","2,454.6566","69.933","31.255","60.000"
"491161","2,454.6619","69.250","31.220","60.000"
"491162","2,454.6664","84.867","31.230","60.000"
"491163","2,454.6710","71.017","31.230","60.000"
"491164","2,454.6755","76.767","31.235","60.000"
"491165","2,454.6800","70.483","31.245","60.000"
"491166","2,454.6846","80.467","31.245","60.000"
"491167","2,454.6891","85.150","31.245","60.000"
"491168","2,454.6937","82.500","31.275","60.000"
"491169","2,454.6991","78.750","31.295","60.000"
"491170","2,454.7046","77.500","31.295","60.000"
"491171","2,454.7100","71.450","31.225","60.000"
"491172","2,454.7153","81.067","31.235","60.000"
"491173","2,454.7206","77.583","31.250","60.000"
"491174","2,454.7258","69.367","31.250","60.000"
"491175","2,454.7312","72.100","31.275","60.000"
"491176","2,454.7365","69.150","31.225","60.000"
"491177","2,454.7418","78.533","31.225","60.000"
"491178","2,454.7464","78.483","31.250","60.000"
"491179","2,454.7509","67.733","31.275","60.000"
"491180","2,454.7554","83.400","31.275","60.000"
"491181","2,454.7600","67.100","31.215","60.000"
"491182","2,454.7645","64.550","31.230","60.000"
"491183","2,454.7690","87.267","31.245","60.000"
"491184","2,454.7736","75.817","31.245","60.000"
"491185","2,454.7791","78.183","31.275","60.000"
"491186","2,454.7845","69.883","31.245","60.000"
"491187","2,454.7900","71.183","31.245","60.000"
"491188","2,454.7953","87.917","31.235","60.000"
"491189","2,454.8006","75.267","31.250","60.000"
"491190","2,454.8060","76.783","31.235","60.000"
"491191","2,454.8113","85.367","31.235","60.000"
"491192","2,454.8167","72.950","31.275","60.000"
"491193","2,454.8220","75.633","31.240","60.000"
"491194","2,454.8265","72.800","31.240","60.000"
"491195","2,454.8310","85.417","31.260","60.000"
"491196","2,454.8355","81.733","31.265","60.000"
"491197","2,454.8400","78.050","31.265","60.000"
"491198","2,454.8445","81.050","31.215","60.000"
"491199","2,454.8490","80.033","31.265","60.000"
"491200","2,454.8535","78.200","31.215","60.000"
"491201","2,454.8590","76.983","31.215","60.000"
"491202","2,454.8645","72.400","31.220","60.000"
"491203","2,454.8699","76.933","31.255","60.000"
"491204","2,454.8753","85.317","31.255","60.000"
"491205","2,454.8806","81.800","31.255","60.000"
"491206","2,454.8859","85.400","31.225","60.000"
"491207","2,454.8913","80.300","31.220","60.000"
"491208","2,454.8966","70.500","31.220","60.000"
"491209","2,454.9019","71.617","31.255","60.000"
"491210","2,454.9065","77.667","31.215","60.000"
"491211","2,454.9110","76.367","31.215","60.000"
"491212","2,454.9155","77.300","31.255","60.000"
"491213","2,454.9200","78.817","31.250","60.000"
"491214","2,454.9245","79.717","31.255","60.000"
"491215","2,454.9290","78.133","31.255","60.000"
"491216","2,454.9335","76.967","31.210","60.000"
