"Viewer Version","2.91"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"Product Type","Liquid Flow Sensor (SF06 Chip)"
"Product COM Protocol Config","SHDLC Device Address: 0"
"Product ID","0x03010101"
"Sensor Serial","0000313239354A51"
"I2C Address","33"
"Supply Voltage","3.5 V"
"Command Address","0x3608"
"Sampling Time [ms]","5"
"Scale Factor Flow lin.","60"
"Scale Factor Temp lin.","200"
"Scale Factor Custom","1"
"Sample #","Relative Time[s]","Flow linearized [Pa]","Temperature linearized [deg C]","Custom []"
"513180","2,564.6851","120.117","30.570","60.000"
"513181","2,564.6904","119.050","30.585","60.000"
"513182","2,564.6957","118.250","30.555","60.000"
"513183","2,564.7010","122.800","30.555","60.000"
"513184","2,564.7063","105.750","30.540","60.000"
"513185","2,564.7116","124.300","30.540","60.000"
"513186","2,564.7169","119.633","30.540","60.000"
"513187","2,564.7223","109.700","30.545","60.000"
"513188","2,564.7278","113.150","30.575","60.000"
"513189","2,564.7332","129.783","30.575","60.000"
"513190","2,564.7385","119.900","30.545","60.000"
"513191","2,564.7438","120.967","30.570","60.000"
"513192","2,564.7492","112.050","30.560","60.000"
"513193","2,564.7531","118.850","30.560","60.000"
"513194","2,564.7571","123.450","30.545","60.000"
"513195","2,564.7610","114.833","30.530","60.000"
"513196","2,564.7650","118.917","30.530","60.000"
"513197","2,564.7695","116.467","30.530","60.000"
"513198","2,564.7741","118.883","30.555","60.000"
"513199","2,564.7786","120.217","30.540","60.000"
"513200","2,564.7832","115.417","30.540","60.000"
"513201","2,564.7877","110.967","30.565","60.000"
"513202","2,564.7923","113.833","30.545","60.000"
"513203","2,564.7968","116.633","30.545","60.000"
"513204","2,564.8050","120.650","30.520","60.000"
"513205","2,564.8131","120.317","30.595","60.000"
"513206","2,564.8184","109.083","30.600","60.000"
"513207","2,564.8236","111.167","30.600","60.000"
"513208","2,564.8289","109.650","30.550","60.000"
"513209","2,564.8329","127.300","30.565","60.000"
"513210","2,564.8369","116.817","30.565","60.000"
"513211","2,564.8409","120.133","30.560","60.000"
"513212","2,564.8449","123.900","30.550","60.000"
"513213","2,564.8494","124.000","30.550","60.000"
"513214","2,564.8540","112.900","30.550","60.000"
"513215","2,564.8585","120.933","30.560","60.000"
"513216","2,564.8631","121.483","30.575","60.000"
"513217","2,564.8676","115.383","30.575","60.000"
"513218","2,564.8722","112.117","30.560","60.000"
"513219","2,564.8767","119.983","30.590","60.000"
"513220","2,564.8848","119.333","30.590","60.000"
"513221","2,564.8928","113.317","30.580","60.000"
"513222","2,564.8981","109.367","30.575","60.000"
"513223","2,564.9035","109.000","30.560","60.000"
"513224","2,564.9088","108.333","30.560","60.000"
"513225","2,564.9128","123.933","30.530","60.000"
"513226","2,564.9168","110.850","30.495","60.000"
"513227","2,564.9208","124.500","30.495","60.000"
"513228","2,564.9248","123.117","30.560","60.000"
"513229","2,564.9301","110.917","30.545","60.000"
"513230","2,564.9354","122.667","30.545","60.000"
"513231","2,564.9407","110.367","30.540","60.000"
"513232","2,564.9460","122.250","30.560","60.000"
"513233","2,564.9513","112.333","30.560","60.000"
"513234","2,564.9567","129.217","30.560","60.000"
"513235","2,564.9621","117.117","30.560","60.000"
"513236","2,564.9675","111.267","30.580","60.000"
"513237","2,564.9730","113.700","30.580","60.000"
"513238","2,564.9783","126.867","30.535","60.000"
"513239","2,564.9836","112.817","30.555","60.000"
"513240","2,564.9889","109.017","30.560","60.000"
"513241","2,564.9929","119.300","30.560","60.000"
"513242","2,564.9969","117.183","30.525","60.000"
"513243","2,565.0009","113.367","30.540","60.000"
"513244","2,565.0048","110.067","30.540","60.000"
"513245","2,565.0094","114.600","30.540","60.000"
"513246","2,565.0139","118.200","30.560","60.000"
"513247","2,565.0184","116.450","30.585","60.000"
"513248","2,565.0230","131.850","30.585","60.000"
"513249","2,565.0275","102.267","30.520","60.000"
"513250","2,565.0320","115.350","30.545","60.000"
"513251","2,565.0365","114.483","30.545","60.000"
"513252","2,565.0447","129.433","30.560","60.000"
"513253","2,565.0528","124.567","30.550","60.000"
"513254","2,565.0581","117.183","30.550","60.000"
"513255","2,565.0635","129.217","30.565","60.000"
"513256","2,565.0688","112.667","30.555","60.000"
"513257","2,565.0728","123.067","30.545","60.000"
"513258","2,565.0768","119.767","30.545","60.000"
"513259","2,565.0808","119.017","30.545","60.000"
"513260","2,565.0848","114.683","30.540","60.000"
"513261","2,565.0900","124.567","30.540","60.000"
"513262","2,565.0953","120.317","30.590","60.000"
"513263","2,565.1006","111.133","30.545","60.000"
"513264","2,565.1059","105.650","30.575","60.000"
"513265","2,565.1112","129.433","30.575","60.000"
"513266","2,565.1164","126.600","30.540","60.000"
"513267","2,565.1218","117.950","30.575","60.000"
"513268","2,565.1271","115.317","30.575","60.000"
"513269","2,565.1324","112.700","30.565","60.000"
"513270","2,565.1379","125.400","30.540","60.000"
"513271","2,565.1433","109.983","30.540","60.000"
"513272","2,565.1488","119.800","30.540","60.000"
"513273","2,565.1527","128.767","30.615","60.000"
"513274","2,565.1567","113.733","30.535","60.000"
"513275","2,565.1606","121.250","30.535","60.000"
"513276","2,565.1646","109.133","30.530","60.000"
"513277","2,565.1699","123.483","30.565","60.000"
"513278","2,565.1752","112.967","30.565","60.000"
"513279","2,565.1805","115.950","30.560","60.000"
"513280","2,565.1858","102.367","30.540","60.000"
"513281","2,565.1911","116.983","30.540","60.000"
"513282","2,565.1964","110.433","30.540","60.000"
"513283","2,565.2018","128.833","30.540","60.000"
"513284","2,565.2072","115.567","30.555","60.000"
"513285","2,565.2126","122.067","30.555","60.000"
"513286","2,565.2179","123.633","30.560","60.000"
"513287","2,565.2231","128.233","30.560","60.000"
"513288","2,565.2284","109.250","30.560","60.000"
"513289","2,565.2324","107.750","30.570","60.000"
"513290","2,565.2363","132.550","30.565","60.000"
"513291","2,565.2403","135.317","30.575","60.000"
"513292","2,565.2443","107.633","30.575","60.000"
"513293","2,565.2496","120.133","30.540","60.000"
"513294","2,565.2549","113.333","30.540","60.000"
"513295","2,565.2602","106.117","30.540","60.000"
"513296","2,565.2656","116.567","30.550","60.000"
"513297","2,565.2709","112.217","30.520","60.000"
"513298","2,565.2762","115.600","30.525","60.000"
"513299","2,565.2816","112.317","30.525","60.000"
"513300","2,565.2869","119.150","30.550","60.000"
"513301","2,565.2923","113.583","30.560","60.000"
"513302","2,565.2976","115.000","30.560","60.000"
"513303","2,565.3029","124.633","30.550","60.000"
"513304","2,565.3082","112.367","30.560","60.000"
"513305","2,565.3123","115.517","30.530","60.000"
"513306","2,565.3163","120.867","30.530","60.000"
"513307","2,565.3203","118.950","30.545","60.000"
"513308","2,565.3244","110.450","30.580","60.000"
"513309","2,565.3289","116.333","30.580","60.000"
"513310","2,565.3335","120.083","30.560","60.000"
"513311","2,565.3380","111.617","30.565","60.000"
"513312","2,565.3425","109.333","30.565","60.000"
"513313","2,565.3471","120.867","30.565","60.000"
"513314","2,565.3516","108.050","30.540","60.000"
"513315","2,565.3561","113.433","30.550","60.000"
"513316","2,565.3643","107.567","30.550","60.000"
"513317","2,565.3724","102.850","30.550","60.000"
"513318","2,565.3777","110.017","30.520","60.000"
"513319","2,565.3830","115.333","30.520","60.000"
"513320","2,565.3883","125.200","30.545","60.000"
"513321","2,565.3922","115.317","30.560","60.000"
"513322","2,565.3962","118.067","30.520","60.000"
"513323","2,565.4001","119.200","30.520","60.000"
"513324","2,565.4041","106.083","30.555","60.000"
"513325","2,565.4094","109.450","30.540","60.000"
"513326","2,565.4148","112.783","30.540","60.000"
"513327","2,565.4201","129.217","30.555","60.000"
"513328","2,565.4254","118.533","30.595","60.000"
"513329","2,565.4307","120.950","30.595","60.000"
"513330","2,565.4361","114.417","30.560","60.000"
"513331","2,565.4415","130.917","30.520","60.000"
"513332","2,565.4470","122.883","30.560","60.000"
"513333","2,565.4525","132.867","30.560","60.000"
"513334","2,565.4578","115.033","30.530","60.000"
"513335","2,565.4631","115.467","30.525","60.000"
"513336","2,565.4684","127.667","30.525","60.000"
"513337","2,565.4724","117.267","30.565","60.000"
"513338","2,565.4763","97.467","30.555","60.000"
"513339","2,565.4803","107.017","30.540","60.000"
"513340","2,565.4843","115.200","30.540","60.000"
"513341","2,565.4889","117.833","30.560","60.000"
"513342","2,565.4936","126.500","30.560","60.000"
"513343","2,565.4982","123.700","30.560","60.000"
"513344","2,565.5029","115.400","30.565","60.000"
"513345","2,565.5076","106.217","30.545","60.000"
"513346","2,565.5122","124.867","30.570","60.000"
"513347","2,565.5169","107.967","30.570","60.000"
"513348","2,565.5246","115.267","30.535","60.000"
"513349","2,565.5322","111.983","30.580","60.000"
"513350","2,565.5376","120.867","30.580","60.000"
"513351","2,565.5429","117.633","30.540","60.000"
"513352","2,565.5483","119.800","30.580","60.000"
"513353","2,565.5522","117.600","30.580","60.000"
"513354","2,565.5562","112.150","30.565","60.000"
"513355","2,565.5601","116.917","30.580","60.000"
"513356","2,565.5641","102.317","30.550","60.000"
"513357","2,565.5694","111.733","30.550","60.000"
"513358","2,565.5747","122.750","30.560","60.000"
"513359","2,565.5800","107.333","30.560","60.000"
"513360","2,565.5853","122.433","30.560","60.000"
"513361","2,565.5906","114.050","30.550","60.000"
"513362","2,565.5959","112.283","30.550","60.000"
"513363","2,565.6013","125.217","30.560","60.000"
"513364","2,565.6068","111.383","30.560","60.000"
"513365","2,565.6123","122.050","30.535","60.000"
"513366","2,565.6175","109.317","30.530","60.000"
"513367","2,565.6227","107.317","30.530","60.000"
"513368","2,565.6279","111.950","30.545","60.000"
"513369","2,565.6320","121.117","30.530","60.000"
"513370","2,565.6360","116.133","30.530","60.000"
"513371","2,565.6400","120.317","30.510","60.000"
"513372","2,565.6440","126.133","30.560","60.000"
"513373","2,565.6486","115.700","30.565","60.000"
"513374","2,565.6531","119.383","30.565","60.000"
"513375","2,565.6576","113.600","30.535","60.000"
"513376","2,565.6622","105.467","30.555","60.000"
"513377","2,565.6667","113.917","30.555","60.000"
"513378","2,565.6713","116.067","30.560","60.000"
"513379","2,565.6758","111.050","30.575","60.000"
"513380","2,565.6840","120.067","30.580","60.000"
"513381","2,565.6922","113.083","30.580","60.000"
"513382","2,565.6975","114.150","30.540","60.000"
"513383","2,565.7028","129.583","30.555","60.000"
"513384","2,565.7080","114.300","30.555","60.000"
"513385","2,565.7121","124.583","30.535","60.000"
"513386","2,565.7161","115.517","30.540","60.000"
"513387","2,565.7201","116.667","30.540","60.000"
"513388","2,565.7241","112.883","30.545","60.000"
"513389","2,565.7286","112.767","30.565","60.000"
"513390","2,565.7331","108.600","30.510","60.000"
"513391","2,565.7376","119.400","30.510","60.000"
"513392","2,565.7422","122.983","30.570","60.000"
"513393","2,565.7467","119.433","30.575","60.000"
"513394","2,565.7512","118.383","30.575","60.000"
"513395","2,565.7557","111.383","30.515","60.000"
"513396","2,565.7639","115.600","30.520","60.000"
"513397","2,565.7720","113.933","30.520","60.000"
"513398","2,565.7773","106.233","30.520","60.000"
"513399","2,565.7826","116.250","30.540","60.000"
"513400","2,565.7878","110.600","30.540","60.000"
"513401","2,565.7919","133.950","30.540","60.000"
"513402","2,565.7959","116.350","30.540","60.000"
"513403","2,565.8000","115.400","30.520","60.000"
"513404","2,565.8040","129.500","30.580","60.000"
"513405","2,565.8085","105.150","30.580","60.000"
"513406","2,565.8130","119.000","30.565","60.000"
"513407","2,565.8176","112.733","30.540","60.000"
"513408","2,565.8221","111.533","30.540","60.000"
"513409","2,565.8266","118.817","30.565","60.000"
"513410","2,565.8311","120.350","30.570","60.000"
"513411","2,565.8356","114.933","30.570","60.000"
"513412","2,565.8436","111.383","30.520","60.000"
"513413","2,565.8516","116.150","30.545","60.000"
"513414","2,565.8570","119.950","30.545","60.000"
"513415","2,565.8624","112.300","30.545","60.000"
"513416","2,565.8678","112.583","30.560","60.000"
"513417","2,565.8718","119.517","30.560","60.000"
"513418","2,565.8758","120.067","30.560","60.000"
"513419","2,565.8798","105.700","30.545","60.000"
"513420","2,565.8838","116.217","30.560","60.000"
"513421","2,565.8891","112.967","30.585","60.000"
"513422","2,565.8944","117.683","30.585","60.000"
"513423","2,565.8996","115.900","30.560","60.000"
"513424","2,565.9049","110.133","30.570","60.000"
"513425","2,565.9102","121.800","30.570","60.000"
"513426","2,565.9155","118.917","30.545","60.000"
"513427","2,565.9210","118.767","30.560","60.000"
"513428","2,565.9264","110.967","30.560","60.000"
"513429","2,565.9319","104.850","30.535","60.000"
"513430","2,565.9372","122.000","30.560","60.000"
"513431","2,565.9426","115.700","30.540","60.000"
"513432","2,565.9479","106.133","30.540","60.000"
"513433","2,565.9518","110.833","30.520","60.000"
"513434","2,565.9558","139.383","30.550","60.000"
"513435","2,565.9597","121.067","30.550","60.000"
"513436","2,565.9637","122.100","30.520","60.000"
"513437","2,565.9682","111.550","30.535","60.000"
"513438","2,565.9728","113.800","30.570","60.000"
"513439","2,565.9773","119.517","30.570","60.000"
"513440","2,565.9818","114.600","30.540","60.000"
"513441","2,565.9864","131.567","30.520","60.000"
"513442","2,565.9909","114.517","30.520","60.000"
"513443","2,565.9954","112.433","30.565","60.000"
"513444","2,566.0036","104.783","30.555","60.000"
"513445","2,566.0118","123.783","30.540","60.000"
"513446","2,566.0171","119.200","30.540","60.000"
"513447","2,566.0223","114.883","30.580","60.000"
"513448","2,566.0276","115.567","30.535","60.000"
"513449","2,566.0316","126.850","30.535","60.000"
"513450","2,566.0356","112.250","30.560","60.000"
"513451","2,566.0396","114.850","30.535","60.000"
"513452","2,566.0436","116.283","30.535","60.000"
"513453","2,566.0489","124.233","30.530","60.000"
"513454","2,566.0541","115.450","30.535","60.000"
"513455","2,566.0594","123.200","30.540","60.000"
"513456","2,566.0647","115.617","30.540","60.000"
"513457","2,566.0700","113.217","30.575","60.000"
"513458","2,566.0753","111.433","30.500","60.000"
"513459","2,566.0808","108.133","30.500","60.000"
"513460","2,566.0863","119.600","30.575","60.000"
"513461","2,566.0917","120.617","30.560","60.000"
"513462","2,566.0971","114.683","30.580","60.000"
"513463","2,566.1024","118.733","30.580","60.000"
"513464","2,566.1078","117.617","30.560","60.000"
"513465","2,566.1118","116.783","30.555","60.000"
"513466","2,566.1158","121.483","30.555","60.000"
"513467","2,566.1198","125.250","30.545","60.000"
"513468","2,566.1238","108.817","30.550","60.000"
"513469","2,566.1283","115.900","30.550","60.000"
"513470","2,566.1328","114.600","30.545","60.000"
"513471","2,566.1373","118.717","30.560","60.000"
"513472","2,566.1418","120.850","30.535","60.000"
"513473","2,566.1463","111.933","30.535","60.000"
"513474","2,566.1508","130.483","30.505","60.000"
"513475","2,566.1553","128.083","30.530","60.000"
"513476","2,566.1635","122.567","30.530","60.000"
"513477","2,566.1717","114.183","30.570","60.000"
"513478","2,566.1771","109.967","30.555","60.000"
"513479","2,566.1824","119.633","30.540","60.000"
"513480","2,566.1877","125.367","30.540","60.000"
"513481","2,566.1917","117.817","30.530","60.000"
"513482","2,566.1957","115.017","30.575","60.000"
"513483","2,566.1997","118.717","30.575","60.000"
"513484","2,566.2038","124.167","30.560","60.000"
"513485","2,566.2090","113.300","30.565","60.000"
"513486","2,566.2143","116.417","30.565","60.000"
"513487","2,566.2195","129.733","30.555","60.000"
"513488","2,566.2248","122.150","30.545","60.000"
"513489","2,566.2301","108.167","30.570","60.000"
"513490","2,566.2353","116.550","30.570","60.000"
"513491","2,566.2408","129.150","30.535","60.000"
"513492","2,566.2463","121.267","30.540","60.000"
"513493","2,566.2517","115.917","30.540","60.000"
"513494","2,566.2571","124.900","30.560","60.000"
"513495","2,566.2624","123.600","30.560","60.000"
"513496","2,566.2677","113.550","30.565","60.000"
"513497","2,566.2717","106.850","30.565","60.000"
"513498","2,566.2756","119.617","30.545","60.000"
"513499","2,566.2796","120.033","30.580","60.000"
"513500","2,566.2836","118.417","30.580","60.000"
"513501","2,566.2881","119.067","30.565","60.000"
"513502","2,566.2926","116.133","30.555","60.000"
"513503","2,566.2972","118.750","30.540","60.000"
"513504","2,566.3017","111.250","30.540","60.000"
"513505","2,566.3062","113.150","30.540","60.000"
"513506","2,566.3108","117.933","30.560","60.000"
"513507","2,566.3153","114.117","30.560","60.000"
"513508","2,566.3235","105.750","30.530","60.000"
"513509","2,566.3317","111.367","30.525","60.000"
"513510","2,566.3370","111.217","30.525","60.000"
"513511","2,566.3424","110.533","30.560","60.000"
"513512","2,566.3477","123.067","30.555","60.000"
"513513","2,566.3517","117.067","30.555","60.000"
"513514","2,566.3556","128.383","30.555","60.000"
"513515","2,566.3596","112.933","30.565","60.000"
"513516","2,566.3636","111.033","30.540","60.000"
"513517","2,566.3688","124.150","30.540","60.000"
"513518","2,566.3741","114.083","30.570","60.000"
"513519","2,566.3794","122.917","30.525","60.000"
"513520","2,566.3847","104.867","30.550","60.000"
"513521","2,566.3900","114.133","30.550","60.000"
"513522","2,566.3953","113.933","30.590","60.000"
"513523","2,566.4007","120.617","30.560","60.000"
"513524","2,566.4062","123.867","30.560","60.000"
"513525","2,566.4117","113.817","30.540","60.000"
"513526","2,566.4170","117.150","30.515","60.000"
"513527","2,566.4223","118.033","30.515","60.000"
"513528","2,566.4276","113.850","30.540","60.000"
"513529","2,566.4316","117.667","30.540","60.000"
"513530","2,566.4356","118.617","30.575","60.000"
"513531","2,566.4395","125.600","30.575","60.000"
"513532","2,566.4435","121.667","30.575","60.000"
"513533","2,566.4488","121.500","30.530","60.000"
"513534","2,566.4541","114.883","30.530","60.000"
"513535","2,566.4594","115.083","30.530","60.000"
"513536","2,566.4647","103.500","30.555","60.000"
"513537","2,566.4700","123.417","30.550","60.000"
"513538","2,566.4753","122.550","30.550","60.000"
"513539","2,566.4808","116.600","30.530","60.000"
"513540","2,566.4862","123.650","30.570","60.000"
"513541","2,566.4917","117.833","30.570","60.000"
"513542","2,566.4970","125.167","30.550","60.000"
"513543","2,566.5024","124.200","30.535","60.000"
"513544","2,566.5077","121.967","30.580","60.000"
"513545","2,566.5117","115.850","30.580","60.000"
"513546","2,566.5157","118.583","30.550","60.000"
"513547","2,566.5196","120.267","30.560","60.000"
"513548","2,566.5236","116.450","30.560","60.000"
"513549","2,566.5281","104.067","30.555","60.000"
"513550","2,566.5327","123.417","30.535","60.000"
"513551","2,566.5372","125.533","30.535","60.000"
"513552","2,566.5417","112.000","30.520","60.000"
"513553","2,566.5462","131.400","30.555","60.000"
"513554","2,566.5507","117.483","30.560","60.000"
"513555","2,566.5552","118.100","30.560","60.000"
"513556","2,566.5634","121.767","30.560","60.000"
"513557","2,566.5715","114.183","30.540","60.000"
"513558","2,566.5769","128.483","30.540","60.000"
"513559","2,566.5822","124.833","30.540","60.000"
"513560","2,566.5875","118.150","30.525","60.000"
"513561","2,566.5915","116.783","30.560","60.000"
"513562","2,566.5955","109.683","30.560","60.000"
"513563","2,566.5994","123.150","30.545","60.000"
"513564","2,566.6034","117.650","30.530","60.000"
"513565","2,566.6079","127.767","30.530","60.000"
"513566","2,566.6125","113.900","30.545","60.000"
"513567","2,566.6170","112.550","30.545","60.000"
"513568","2,566.6216","113.967","30.545","60.000"
"513569","2,566.6261","110.967","30.565","60.000"
"513570","2,566.6307","123.867","30.580","60.000"
"513571","2,566.6352","118.900","30.540","60.000"
"513572","2,566.6434","121.200","30.540","60.000"
"513573","2,566.6515","125.083","30.580","60.000"
"513574","2,566.6568","117.367","30.545","60.000"
"513575","2,566.6622","118.583","30.545","60.000"
"513576","2,566.6675","113.317","30.525","60.000"
"513577","2,566.6715","118.900","30.525","60.000"
"513578","2,566.6755","101.233","30.580","60.000"
"513579","2,566.6794","119.600","30.580","60.000"
"513580","2,566.6834","121.217","30.580","60.000"
"513581","2,566.6887","112.150","30.565","60.000"
"513582","2,566.6940","107.900","30.565","60.000"
"513583","2,566.6993","111.300","30.545","60.000"
"513584","2,566.7046","126.900","30.530","60.000"
"513585","2,566.7099","102.567","30.540","60.000"
"513586","2,566.7152","112.417","30.540","60.000"
"513587","2,566.7206","125.467","30.545","60.000"
"513588","2,566.7260","119.883","30.560","60.000"
"513589","2,566.7315","117.050","30.560","60.000"
"513590","2,566.7368","107.817","30.505","60.000"
"513591","2,566.7421","115.683","30.505","60.000"
"513592","2,566.7475","114.367","30.505","60.000"
"513593","2,566.7514","116.267","30.560","60.000"
"513594","2,566.7554","118.683","30.520","60.000"
"513595","2,566.7594","111.200","30.540","60.000"
"513596","2,566.7633","120.317","30.540","60.000"
"513597","2,566.7679","107.767","30.535","60.000"
"513598","2,566.7724","111.150","30.555","60.000"
"513599","2,566.7770","122.333","30.555","60.000"
"513600","2,566.7815","106.250","30.540","60.000"
"513601","2,566.7860","118.400","30.540","60.000"
"513602","2,566.7906","121.267","30.530","60.000"
"513603","2,566.7951","119.817","30.530","60.000"
"513604","2,566.8033","121.183","30.555","60.000"
"513605","2,566.8114","113.500","30.560","60.000"
"513606","2,566.8168","110.383","30.560","60.000"
"513607","2,566.8221","112.067","30.565","60.000"
"513608","2,566.8274","115.600","30.510","60.000"
"513609","2,566.8314","121.500","30.510","60.000"
"513610","2,566.8353","109.650","30.535","60.000"
"513611","2,566.8393","115.200","30.525","60.000"
"513612","2,566.8433","117.850","30.550","60.000"
"513613","2,566.8486","116.667","30.550","60.000"
"513614","2,566.8539","108.000","30.540","60.000"
"513615","2,566.8592","113.583","30.525","60.000"
"513616","2,566.8645","117.583","30.525","60.000"
"513617","2,566.8698","114.583","30.540","60.000"
"513618","2,566.8751","119.717","30.525","60.000"
"513619","2,566.8805","109.817","30.570","60.000"
"513620","2,566.8860","115.033","30.570","60.000"
"513621","2,566.8914","123.517","30.540","60.000"
"513622","2,566.8967","121.583","30.515","60.000"
"513623","2,566.9021","123.883","30.515","60.000"
"513624","2,566.9074","123.950","30.520","60.000"
"513625","2,566.9114","121.983","30.575","60.000"
"513626","2,566.9154","113.467","30.575","60.000"
"513627","2,566.9194","119.817","30.535","60.000"
"513628","2,566.9234","113.283","30.555","60.000"
"513629","2,566.9287","113.700","30.545","60.000"
"513630","2,566.9340","114.350","30.545","60.000"
"513631","2,566.9393","112.850","30.530","60.000"
"513632","2,566.9445","123.967","30.545","60.000"
"513633","2,566.9498","111.750","30.545","60.000"
"513634","2,566.9551","113.800","30.565","60.000"
"513635","2,566.9605","113.800","30.520","60.000"
"513636","2,566.9659","118.850","30.545","60.000"
"513637","2,566.9714","128.150","30.545","60.000"
"513638","2,566.9767","105.067","30.560","60.000"
"513639","2,566.9820","115.033","30.545","60.000"
"513640","2,566.9874","108.733","30.545","60.000"
"513641","2,566.9914","121.483","30.540","60.000"
"513642","2,566.9954","119.317","30.555","60.000"
"513643","2,566.9994","112.117","30.545","60.000"
"513644","2,567.0034","115.400","30.545","60.000"
"513645","2,567.0087","122.300","30.550","60.000"
"513646","2,567.0139","117.017","30.550","60.000"
"513647","2,567.0192","116.317","30.550","60.000"
"513648","2,567.0245","110.867","30.535","60.000"
"513649","2,567.0297","120.633","30.540","60.000"
"513650","2,567.0350","121.167","30.540","60.000"
"513651","2,567.0404","118.300","30.535","60.000"
"513652","2,567.0459","116.567","30.565","60.000"
"513653","2,567.0513","112.783","30.565","60.000"
"513654","2,567.0566","106.450","30.565","60.000"
"513655","2,567.0620","107.817","30.540","60.000"
"513656","2,567.0673","123.633","30.540","60.000"
"513657","2,567.0713","110.817","30.540","60.000"
"513658","2,567.0752","134.450","30.540","60.000"
"513659","2,567.0792","106.083","30.560","60.000"
"513660","2,567.0831","113.000","30.580","60.000"
"513661","2,567.0885","114.483","30.580","60.000"
"513662","2,567.0938","123.583","30.540","60.000"
"513663","2,567.0991","118.267","30.525","60.000"
"513664","2,567.1044","114.117","30.525","60.000"
"513665","2,567.1097","108.767","30.525","60.000"
"513666","2,567.1150","105.933","30.550","60.000"
"513667","2,567.1204","124.050","30.550","60.000"
"513668","2,567.1258","109.850","30.560","60.000"
"513669","2,567.1313","124.383","30.540","60.000"
"513670","2,567.1365","108.450","30.535","60.000"
"513671","2,567.1417","127.750","30.535","60.000"
"513672","2,567.1469","114.517","30.530","60.000"
"513673","2,567.1510","110.317","30.510","60.000"
