"Viewer Version","2.91"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"Product Type","Liquid Flow Sensor (SF06 Chip)"
"Product COM Protocol Config","SHDLC Device Address: 0"
"Product ID","0x03010101"
"Sensor Serial","0000313239354A51"
"I2C Address","33"
"Supply Voltage","3.5 V"
"Command Address","0x3608"
"Sampling Time [ms]","5"
"Scale Factor Flow lin.","60"
"Scale Factor Temp lin.","200"
"Scale Factor Custom","1"
"Sample #","Relative Time[s]","Flow linearized [Pa]","Temperature linearized [deg C]","Custom []"
"501678","2,507.2031","99.483","30.905","60.000"
"501679","2,507.2076","100.717","30.860","60.000"
"501680","2,507.2122","85.300","30.875","60.000"
"501681","2,507.2168","104.667","30.875","60.000"
"501682","2,507.2213","90.333","30.890","60.000"
"501683","2,507.2295","101.950","30.885","60.000"
"501684","2,507.2376","99.633","30.880","60.000"
"501685","2,507.2430","93.850","30.880","60.000"
"501686","2,507.2483","102.083","30.865","60.000"
"501687","2,507.2536","92.100","30.915","60.000"
"501688","2,507.2576","85.033","30.915","60.000"
"501689","2,507.2615","102.717","30.885","60.000"
"501690","2,507.2655","93.433","30.835","60.000"
"501691","2,507.2695","89.467","30.835","60.000"
"501692","2,507.2748","92.683","30.900","60.000"
"501693","2,507.2801","87.650","30.905","60.000"
"501694","2,507.2854","93.083","30.910","60.000"
"501695","2,507.2907","96.650","30.910","60.000"
"501696","2,507.2960","92.683","30.895","60.000"
"501697","2,507.3014","95.700","30.905","60.000"
"501698","2,507.3068","94.883","30.905","60.000"
"501699","2,507.3122","97.600","30.910","60.000"
"501700","2,507.3177","103.500","30.890","60.000"
"501701","2,507.3230","97.867","30.880","60.000"
"501702","2,507.3284","95.517","30.880","60.000"
"501703","2,507.3337","88.383","30.860","60.000"
"501704","2,507.3377","96.433","30.915","60.000"
"501705","2,507.3416","87.183","30.915","60.000"
"501706","2,507.3456","88.100","30.865","60.000"
"501707","2,507.3495","91.883","30.840","60.000"
"501708","2,507.3548","87.933","30.855","60.000"
"501709","2,507.3602","89.117","30.855","60.000"
"501710","2,507.3655","85.933","30.885","60.000"
"501711","2,507.3708","101.067","30.860","60.000"
"501712","2,507.3761","91.400","30.860","60.000"
"501713","2,507.3814","85.083","30.855","60.000"
"501714","2,507.3869","93.367","30.865","60.000"
"501715","2,507.3924","94.383","30.865","60.000"
"501716","2,507.3979","96.283","30.880","60.000"
"501717","2,507.4031","95.850","30.855","60.000"
"501718","2,507.4084","95.800","30.895","60.000"
"501719","2,507.4137","102.483","30.895","60.000"
"501720","2,507.4177","99.600","30.850","60.000"
"501721","2,507.4217","95.883","30.860","60.000"
"501722","2,507.4256","99.750","30.860","60.000"
"501723","2,507.4296","89.667","30.875","60.000"
"501724","2,507.4342","94.117","30.895","60.000"
"501725","2,507.4387","97.933","30.875","60.000"
"501726","2,507.4433","89.200","30.875","60.000"
"501727","2,507.4478","93.517","30.925","60.000"
"501728","2,507.4524","90.100","30.860","60.000"
"501729","2,507.4569","95.883","30.860","60.000"
"501730","2,507.4615","89.033","30.875","60.000"
"501731","2,507.4696","89.217","30.890","60.000"
"501732","2,507.4777","97.633","30.890","60.000"
"501733","2,507.4830","98.817","30.885","60.000"
"501734","2,507.4882","93.783","30.870","60.000"
"501735","2,507.4934","103.850","30.920","60.000"
"501736","2,507.4976","91.850","30.920","60.000"
"501737","2,507.5017","86.767","30.875","60.000"
"501738","2,507.5058","103.067","30.885","60.000"
"501739","2,507.5099","83.133","30.885","60.000"
"501740","2,507.5144","104.000","30.895","60.000"
"501741","2,507.5189","85.933","30.905","60.000"
"501742","2,507.5235","84.283","30.865","60.000"
"501743","2,507.5280","102.433","30.865","60.000"
"501744","2,507.5325","86.633","30.880","60.000"
"501745","2,507.5370","95.350","30.860","60.000"
"501746","2,507.5416","100.500","30.860","60.000"
"501747","2,507.5497","94.400","30.875","60.000"
"501748","2,507.5579","103.333","30.865","60.000"
"501749","2,507.5631","86.950","30.865","60.000"
"501750","2,507.5683","92.000","30.875","60.000"
"501751","2,507.5735","94.733","30.895","60.000"
"501752","2,507.5776","97.050","30.890","60.000"
"501753","2,507.5817","100.683","30.890","60.000"
"501754","2,507.5858","92.633","30.860","60.000"
"501755","2,507.5899","96.150","30.885","60.000"
"501756","2,507.5952","95.700","30.885","60.000"
"501757","2,507.6005","105.033","30.850","60.000"
"501758","2,507.6057","92.383","30.880","60.000"
"501759","2,507.6110","95.783","30.865","60.000"
"501760","2,507.6163","101.467","30.865","60.000"
"501761","2,507.6216","96.050","30.865","60.000"
"501762","2,507.6270","88.833","30.875","60.000"
"501763","2,507.6325","91.317","30.875","60.000"
"501764","2,507.6380","102.117","30.880","60.000"
"501765","2,507.6433","95.667","30.875","60.000"
"501766","2,507.6486","100.967","30.850","60.000"
"501767","2,507.6540","91.983","30.850","60.000"
"501768","2,507.6580","100.567","30.875","60.000"
"501769","2,507.6619","93.583","30.890","60.000"
"501770","2,507.6659","97.300","30.890","60.000"
"501771","2,507.6699","96.467","30.875","60.000"
"501772","2,507.6744","103.383","30.865","60.000"
"501773","2,507.6790","102.583","30.865","60.000"
"501774","2,507.6835","94.833","30.895","60.000"
"501775","2,507.6880","103.183","30.855","60.000"
"501776","2,507.6926","98.783","30.875","60.000"
"501777","2,507.6971","99.467","30.875","60.000"
"501778","2,507.7016","92.067","30.895","60.000"
"501779","2,507.7098","99.617","30.870","60.000"
"501780","2,507.7181","91.300","30.870","60.000"
"501781","2,507.7234","96.467","30.895","60.000"
"501782","2,507.7287","106.133","30.850","60.000"
"501783","2,507.7341","93.433","30.895","60.000"
"501784","2,507.7380","102.217","30.895","60.000"
"501785","2,507.7420","91.417","30.890","60.000"
"501786","2,507.7459","92.433","30.865","60.000"
"501787","2,507.7499","99.550","30.865","60.000"
"501788","2,507.7545","94.200","30.865","60.000"
"501789","2,507.7590","100.083","30.880","60.000"
"501790","2,507.7635","99.883","30.880","60.000"
"501791","2,507.7681","95.117","30.875","60.000"
"501792","2,507.7726","92.033","30.890","60.000"
"501793","2,507.7772","88.150","30.875","60.000"
"501794","2,507.7817","99.283","30.875","60.000"
"501795","2,507.7899","94.400","30.845","60.000"
"501796","2,507.7981","94.333","30.875","60.000"
"501797","2,507.8034","100.717","30.875","60.000"
"501798","2,507.8087","90.017","30.870","60.000"
"501799","2,507.8140","94.383","30.850","60.000"
"501800","2,507.8180","90.567","30.880","60.000"
"501801","2,507.8219","94.700","30.880","60.000"
"501802","2,507.8259","96.450","30.855","60.000"
"501803","2,507.8299","93.083","30.875","60.000"
"501804","2,507.8352","96.750","30.875","60.000"
"501805","2,507.8405","93.917","30.910","60.000"
"501806","2,507.8458","89.967","30.870","60.000"
"501807","2,507.8511","89.100","30.890","60.000"
"501808","2,507.8565","90.450","30.890","60.000"
"501809","2,507.8618","90.300","30.860","60.000"
"501810","2,507.8673","94.450","30.855","60.000"
"501811","2,507.8727","91.417","30.855","60.000"
"501812","2,507.8782","101.433","30.890","60.000"
"501813","2,507.8835","94.767","30.885","60.000"
"501814","2,507.8889","94.083","30.885","60.000"
"501815","2,507.8942","94.200","30.860","60.000"
"501816","2,507.8982","90.733","30.910","60.000"
"501817","2,507.9022","93.133","30.875","60.000"
"501818","2,507.9062","92.250","30.875","60.000"
"501819","2,507.9102","97.533","30.880","60.000"
"501820","2,507.9155","105.150","30.875","60.000"
"501821","2,507.9207","103.933","30.875","60.000"
"501822","2,507.9260","95.950","30.860","60.000"
"501823","2,507.9313","87.633","30.885","60.000"
"501824","2,507.9366","106.583","30.885","60.000"
"501825","2,507.9419","99.350","30.885","60.000"
"501826","2,507.9473","93.133","30.865","60.000"
"501827","2,507.9527","100.367","30.895","60.000"
"501828","2,507.9582","101.933","30.895","60.000"
"501829","2,507.9635","102.417","30.895","60.000"
"501830","2,507.9689","94.733","30.895","60.000"
"501831","2,507.9742","98.383","30.895","60.000"
"501832","2,507.9781","93.800","30.870","60.000"
"501833","2,507.9821","101.317","30.865","60.000"
"501834","2,507.9860","96.900","30.875","60.000"
"501835","2,507.9899","81.983","30.875","60.000"
"501836","2,507.9952","89.883","30.875","60.000"
"501837","2,508.0006","98.817","30.895","60.000"
"501838","2,508.0059","93.067","30.895","60.000"
"501839","2,508.0112","97.517","30.875","60.000"
"501840","2,508.0166","111.167","30.880","60.000"
"501841","2,508.0219","95.550","30.870","60.000"
"501842","2,508.0274","101.700","30.870","60.000"
"501843","2,508.0328","91.983","30.900","60.000"
"501844","2,508.0383","92.950","30.890","60.000"
"501845","2,508.0436","97.950","30.890","60.000"
"501846","2,508.0490","97.917","30.910","60.000"
"501847","2,508.0543","95.450","30.865","60.000"
"501848","2,508.0583","103.717","30.865","60.000"
"501849","2,508.0622","92.100","30.865","60.000"
"501850","2,508.0662","93.483","30.875","60.000"
"501851","2,508.0702","101.333","30.885","60.000"
"501852","2,508.0747","92.933","30.885","60.000"
"501853","2,508.0792","96.567","30.865","60.000"
"501854","2,508.0838","104.117","30.895","60.000"
"501855","2,508.0883","94.283","30.895","60.000"
"501856","2,508.0929","88.400","30.895","60.000"
"501857","2,508.0974","90.867","30.875","60.000"
"501858","2,508.1020","84.933","30.870","60.000"
"501859","2,508.1101","87.967","30.870","60.000"
"501860","2,508.1182","89.400","30.865","60.000"
"501861","2,508.1236","88.400","30.890","60.000"
"501862","2,508.1290","102.567","30.890","60.000"
"501863","2,508.1344","87.133","30.890","60.000"
"501864","2,508.1384","90.317","30.865","60.000"
"501865","2,508.1423","89.683","30.840","60.000"
"501866","2,508.1463","83.750","30.840","60.000"
"501867","2,508.1503","95.833","30.855","60.000"
"501868","2,508.1548","91.517","30.885","60.000"
"501869","2,508.1594","87.650","30.885","60.000"
"501870","2,508.1639","93.333","30.865","60.000"
"501871","2,508.1684","86.167","30.905","60.000"
"501872","2,508.1730","95.683","30.905","60.000"
"501873","2,508.1775","81.517","30.915","60.000"
"501874","2,508.1821","99.900","30.860","60.000"
"501875","2,508.1901","90.483","30.865","60.000"
"501876","2,508.1981","92.767","30.865","60.000"
"501877","2,508.2035","104.433","30.890","60.000"
"501878","2,508.2088","96.467","30.860","60.000"
"501879","2,508.2142","97.500","30.860","60.000"
"501880","2,508.2182","90.150","30.860","60.000"
"501881","2,508.2223","103.500","30.885","60.000"
"501882","2,508.2264","98.400","30.880","60.000"
"501883","2,508.2304","91.867","30.880","60.000"
"501884","2,508.2350","93.817","30.875","60.000"
"501885","2,508.2395","96.217","30.865","60.000"
"501886","2,508.2440","95.317","30.865","60.000"
"501887","2,508.2486","86.217","30.905","60.000"
"501888","2,508.2531","98.133","30.875","60.000"
"501889","2,508.2576","92.100","30.875","60.000"
"501890","2,508.2622","95.533","30.875","60.000"
"501891","2,508.2702","92.100","30.870","60.000"
"501892","2,508.2783","88.900","30.895","60.000"
"501893","2,508.2837","91.983","30.895","60.000"
"501894","2,508.2891","96.967","30.840","60.000"
"501895","2,508.2946","92.567","30.870","60.000"
"501896","2,508.2986","100.767","30.870","60.000"
"501897","2,508.3026","90.000","30.875","60.000"
"501898","2,508.3066","101.800","30.855","60.000"
"501899","2,508.3106","92.283","30.860","60.000"
"501900","2,508.3159","92.017","30.860","60.000"
"501901","2,508.3211","100.033","30.880","60.000"
"501902","2,508.3264","101.200","30.895","60.000"
"501903","2,508.3317","95.967","30.895","60.000"
"501904","2,508.3370","97.167","30.890","60.000"
"501905","2,508.3423","97.050","30.875","60.000"
"501906","2,508.3476","100.200","30.875","60.000"
"501907","2,508.3529","82.083","30.875","60.000"
"501908","2,508.3582","94.000","30.890","60.000"
"501909","2,508.3637","87.167","30.875","60.000"
"501910","2,508.3692","89.850","30.875","60.000"
"501911","2,508.3747","93.417","30.885","60.000"
"501912","2,508.3786","99.067","30.860","60.000"
"501913","2,508.3826","93.583","30.860","60.000"
"501914","2,508.3866","101.133","30.860","60.000"
"501915","2,508.3905","84.583","30.840","60.000"
"501916","2,508.3951","95.600","30.860","60.000"
"501917","2,508.3996","96.283","30.860","60.000"
"501918","2,508.4042","102.483","30.890","60.000"
"501919","2,508.4087","97.967","30.865","60.000"
"501920","2,508.4133","101.617","30.865","60.000"
"501921","2,508.4178","101.883","30.875","60.000"
"501922","2,508.4223","91.017","30.875","60.000"
"501923","2,508.4306","95.850","30.875","60.000"
"501924","2,508.4388","89.117","30.875","60.000"
"501925","2,508.4439","90.483","30.890","60.000"
"501926","2,508.4491","92.733","30.875","60.000"
"501927","2,508.4542","89.750","30.875","60.000"
"501928","2,508.4584","89.583","30.875","60.000"
"501929","2,508.4625","96.233","30.865","60.000"
"501930","2,508.4667","93.267","30.865","60.000"
"501931","2,508.4708","96.250","30.920","60.000"
"501932","2,508.4761","91.417","30.870","60.000"
"501933","2,508.4813","97.350","30.870","60.000"
"501934","2,508.4866","86.167","30.870","60.000"
"501935","2,508.4919","82.483","30.870","60.000"
"501936","2,508.4971","90.417","30.845","60.000"
"501937","2,508.5024","94.333","30.845","60.000"
"501938","2,508.5079","93.150","30.870","60.000"
"501939","2,508.5133","95.933","30.875","60.000"
"501940","2,508.5188","92.333","30.865","60.000"
"501941","2,508.5241","91.067","30.865","60.000"
"501942","2,508.5295","89.083","30.870","60.000"
"501943","2,508.5348","81.517","30.845","60.000"
"501944","2,508.5388","93.483","30.845","60.000"
"501945","2,508.5427","88.600","30.875","60.000"
"501946","2,508.5467","96.017","30.865","60.000"
"501947","2,508.5506","100.000","30.865","60.000"
"501948","2,508.5552","89.500","30.865","60.000"
"501949","2,508.5597","106.067","30.860","60.000"
"501950","2,508.5643","96.683","30.895","60.000"
"501951","2,508.5688","99.933","30.895","60.000"
"501952","2,508.5734","92.283","30.865","60.000"
"501953","2,508.5779","90.350","30.860","60.000"
"501954","2,508.5825","90.083","30.860","60.000"
"501955","2,508.5906","85.250","30.905","60.000"
"501956","2,508.5988","87.750","30.850","60.000"
"501957","2,508.6040","89.167","30.865","60.000"
"501958","2,508.6093","101.767","30.865","60.000"
"501959","2,508.6145","84.817","30.895","60.000"
"501960","2,508.6185","83.300","30.895","60.000"
"501961","2,508.6225","93.650","30.895","60.000"
"501962","2,508.6265","85.967","30.900","60.000"
"501963","2,508.6305","92.033","30.910","60.000"
"501964","2,508.6358","90.467","30.890","60.000"
"501965","2,508.6412","91.883","30.890","60.000"
"501966","2,508.6465","101.633","30.870","60.000"
"501967","2,508.6518","98.250","30.840","60.000"
"501968","2,508.6572","103.300","30.840","60.000"
"501969","2,508.6625","85.517","30.895","60.000"
"501970","2,508.6680","95.983","30.890","60.000"
"501971","2,508.6735","95.617","30.890","60.000"
"501972","2,508.6790","92.350","30.860","60.000"
"501973","2,508.6843","90.567","30.895","60.000"
"501974","2,508.6897","85.567","30.900","60.000"
"501975","2,508.6950","90.000","30.900","60.000"
"501976","2,508.6990","92.283","30.875","60.000"
"501977","2,508.7030","99.483","30.870","60.000"
"501978","2,508.7070","100.850","30.870","60.000"
"501979","2,508.7110","102.267","30.875","60.000"
"501980","2,508.7155","92.550","30.910","60.000"
"501981","2,508.7200","99.200","30.910","60.000"
"501982","2,508.7245","86.917","30.910","60.000"
"501983","2,508.7291","89.750","30.835","60.000"
"501984","2,508.7336","92.433","30.865","60.000"
"501985","2,508.7381","91.167","30.865","60.000"
"501986","2,508.7426","99.517","30.870","60.000"
"501987","2,508.7508","95.883","30.895","60.000"
"501988","2,508.7590","86.183","30.895","60.000"
"501989","2,508.7644","87.633","30.875","60.000"
"501990","2,508.7697","91.883","30.890","60.000"
"501991","2,508.7750","99.133","30.885","60.000"
"501992","2,508.7791","93.900","30.885","60.000"
"501993","2,508.7831","89.350","30.850","60.000"
"501994","2,508.7871","90.817","30.870","60.000"
"501995","2,508.7911","94.300","30.870","60.000"
"501996","2,508.7956","95.967","30.920","60.000"
"501997","2,508.8001","101.333","30.895","60.000"
"501998","2,508.8046","101.050","30.905","60.000"
"501999","2,508.8091","97.933","30.905","60.000"
"502000","2,508.8137","94.650","30.875","60.000"
"502001","2,508.8182","95.833","30.890","60.000"
"502002","2,508.8227","93.733","30.890","60.000"
"502003","2,508.8309","95.800","30.875","60.000"
"502004","2,508.8391","91.467","30.880","60.000"
"502005","2,508.8444","92.300","30.880","60.000"
"502006","2,508.8497","99.717","30.860","60.000"
"502007","2,508.8550","90.983","30.885","60.000"
"502008","2,508.8589","99.533","30.905","60.000"
"502009","2,508.8629","100.350","30.905","60.000"
"502010","2,508.8668","94.850","30.860","60.000"
"502011","2,508.8707","88.250","30.875","60.000"
"502012","2,508.8760","103.683","30.875","60.000"
"502013","2,508.8814","94.967","30.875","60.000"
"502014","2,508.8867","96.333","30.915","60.000"
"502015","2,508.8920","92.000","30.885","60.000"
"502016","2,508.8974","91.817","30.885","60.000"
"502017","2,508.9027","105.017","30.875","60.000"
"502018","2,508.9082","99.333","30.835","60.000"
"502019","2,508.9136","93.950","30.835","60.000"
"502020","2,508.9190","93.833","30.865","60.000"
"502021","2,508.9244","103.683","30.875","60.000"
"502022","2,508.9297","90.667","30.880","60.000"
"502023","2,508.9351","93.883","30.880","60.000"
"502024","2,508.9390","83.717","30.885","60.000"
"502025","2,508.9430","94.067","30.845","60.000"
"502026","2,508.9470","91.467","30.845","60.000"
"502027","2,508.9509","103.433","30.880","60.000"
"502028","2,508.9555","94.783","30.850","60.000"
"502029","2,508.9601","97.500","30.850","60.000"
"502030","2,508.9646","98.617","30.875","60.000"
"502031","2,508.9692","94.333","30.850","60.000"
"502032","2,508.9738","97.400","30.845","60.000"
"502033","2,508.9783","84.750","30.845","60.000"
"502034","2,508.9829","92.417","30.870","60.000"
"502035","2,508.9910","89.100","30.855","60.000"
"502036","2,508.9991","96.483","30.855","60.000"
"502037","2,509.0043","100.200","30.910","60.000"
"502038","2,509.0096","92.567","30.875","60.000"
"502039","2,509.0148","94.950","30.840","60.000"
"502040","2,509.0188","89.200","30.840","60.000"
"502041","2,509.0228","98.517","30.860","60.000"
"502042","2,509.0268","88.383","30.850","60.000"
"502043","2,509.0308","100.700","30.850","60.000"
"502044","2,509.0354","91.550","30.860","60.000"
"502045","2,509.0400","92.117","30.865","60.000"
"502046","2,509.0445","97.133","30.865","60.000"
"502047","2,509.0491","91.200","30.900","60.000"
"502048","2,509.0537","100.000","30.860","60.000"
"502049","2,509.0583","101.600","30.860","60.000"
"502050","2,509.0629","107.033","30.860","60.000"
"502051","2,509.0710","95.583","30.855","60.000"
"502052","2,509.0792","94.883","30.875","60.000"
"502053","2,509.0845","96.650","30.875","60.000"
"502054","2,509.0899","98.483","30.875","60.000"
"502055","2,509.0952","92.067","30.850","60.000"
"502056","2,509.0992","91.700","30.860","60.000"
"502057","2,509.1032","86.317","30.860","60.000"
"502058","2,509.1072","98.900","30.865","60.000"
"502059","2,509.1112","98.400","30.875","60.000"
"502060","2,509.1165","95.950","30.875","60.000"
"502061","2,509.1218","108.333","30.895","60.000"
"502062","2,509.1271","105.717","30.845","60.000"
"502063","2,509.1324","90.383","30.870","60.000"
"502064","2,509.1377","93.500","30.870","60.000"
"502065","2,509.1429","83.783","30.840","60.000"
"502066","2,509.1484","82.150","30.885","60.000"
"502067","2,509.1538","93.917","30.885","60.000"
"502068","2,509.1593","89.383","30.870","60.000"
"502069","2,509.1646","98.450","30.880","60.000"
"502070","2,509.1699","96.617","30.880","60.000"
"502071","2,509.1752","85.033","30.885","60.000"
"502072","2,509.1792","92.233","30.870","60.000"
"502073","2,509.1832","84.433","30.860","60.000"
"502074","2,509.1872","90.800","30.860","60.000"
"502075","2,509.1912","89.400","30.855","60.000"
"502076","2,509.1957","100.650","30.850","60.000"
"502077","2,509.2003","95.700","30.850","60.000"
"502078","2,509.2048","97.800","30.855","60.000"
"502079","2,509.2094","98.233","30.900","60.000"
"502080","2,509.2139","103.450","30.875","60.000"
"502081","2,509.2185","95.583","30.875","60.000"
"502082","2,509.2230","100.700","30.905","60.000"
"502083","2,509.2312","89.150","30.860","60.000"
"502084","2,509.2394","103.783","30.860","60.000"
"502085","2,509.2447","100.767","30.875","60.000"
"502086","2,509.2500","88.683","30.860","60.000"
"502087","2,509.2554","96.067","30.860","60.000"
"502088","2,509.2593","92.650","30.895","60.000"
"502089","2,509.2633","94.217","30.875","60.000"
"502090","2,509.2673","96.917","30.895","60.000"
"502091","2,509.2712","102.600","30.895","60.000"
"502092","2,509.2765","100.100","30.850","60.000"
"502093","2,509.2818","95.817","30.845","60.000"
"502094","2,509.2871","96.933","30.845","60.000"
"502095","2,509.2925","101.033","30.865","60.000"
"502096","2,509.2978","88.300","30.860","60.000"
"502097","2,509.3031","92.433","30.860","60.000"
"502098","2,509.3085","99.933","30.860","60.000"
"502099","2,509.3140","96.333","30.885","60.000"
"502100","2,509.3194","91.317","30.885","60.000"
"502101","2,509.3248","92.683","30.885","60.000"
"502102","2,509.3301","87.233","30.875","60.000"
"502103","2,509.3354","103.850","30.870","60.000"
"502104","2,509.3394","93.367","30.870","60.000"
