"Viewer Version","2.91"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"Product Type","Liquid Flow Sensor (SF06 Chip)"
"Product COM Protocol Config","SHDLC Device Address: 0"
"Product ID","0x03010101"
"Sensor Serial","0000313239354A51"
"I2C Address","33"
"Supply Voltage","3.5 V"
"Command Address","0x3608"
"Sampling Time [ms]","5"
"Scale Factor Flow lin.","60"
"Scale Factor Temp lin.","200"
"Scale Factor Custom","1"
"Sample #","Relative Time[s]","Flow linearized [Pa]","Temperature linearized [deg C]","Custom []"
"526621","2,631.8591","138.900","30.265","60.000"
"526622","2,631.8636","137.950","30.275","60.000"
"526623","2,631.8681","146.283","30.295","60.000"
"526624","2,631.8726","137.983","30.290","60.000"
"526625","2,631.8771","140.767","30.290","60.000"
"526626","2,631.8816","135.367","30.295","60.000"
"526627","2,631.8861","139.950","30.280","60.000"
"526628","2,631.8943","134.733","30.280","60.000"
"526629","2,631.9025","136.517","30.265","60.000"
"526630","2,631.9066","144.750","30.285","60.000"
"526631","2,631.9106","138.233","30.285","60.000"
"526632","2,631.9146","137.900","30.305","60.000"
"526633","2,631.9186","131.483","30.285","60.000"
"526634","2,631.9239","128.567","30.285","60.000"
"526635","2,631.9292","147.100","30.285","60.000"
"526636","2,631.9345","145.650","30.305","60.000"
"526637","2,631.9390","157.483","30.295","60.000"
"526638","2,631.9435","141.167","30.295","60.000"
"526639","2,631.9481","146.350","30.285","60.000"
"526640","2,631.9526","144.767","30.270","60.000"
"526641","2,631.9571","152.800","30.285","60.000"
"526642","2,631.9616","136.600","30.285","60.000"
"526643","2,631.9661","147.717","30.290","60.000"
"526644","2,631.9743","137.050","30.280","60.000"
"526645","2,631.9825","148.367","30.280","60.000"
"526646","2,631.9865","124.133","30.280","60.000"
"526647","2,631.9905","138.800","30.250","60.000"
"526648","2,631.9945","138.400","30.250","60.000"
"526649","2,631.9984","152.267","30.295","60.000"
"526650","2,632.0037","140.783","30.260","60.000"
"526651","2,632.0090","134.750","30.240","60.000"
"526652","2,632.0143","144.900","30.240","60.000"
"526653","2,632.0188","137.183","30.285","60.000"
"526654","2,632.0233","146.767","30.275","60.000"
"526655","2,632.0279","145.667","30.275","60.000"
"526656","2,632.0324","139.383","30.285","60.000"
"526657","2,632.0369","136.683","30.280","60.000"
"526658","2,632.0415","135.450","30.250","60.000"
"526659","2,632.0460","139.217","30.250","60.000"
"526660","2,632.0541","141.700","30.270","60.000"
"526661","2,632.0623","143.350","30.275","60.000"
"526662","2,632.0663","137.383","30.275","60.000"
"526663","2,632.0703","140.250","30.285","60.000"
"526664","2,632.0744","140.933","30.325","60.000"
"526665","2,632.0784","140.583","30.325","60.000"
"526666","2,632.0836","144.867","30.325","60.000"
"526667","2,632.0889","143.600","30.275","60.000"
"526668","2,632.0942","134.300","30.285","60.000"
"526669","2,632.0987","150.333","30.285","60.000"
"526670","2,632.1032","154.133","30.305","60.000"
"526671","2,632.1078","137.217","30.285","60.000"
"526672","2,632.1123","137.767","30.285","60.000"
"526673","2,632.1169","137.483","30.305","60.000"
"526674","2,632.1214","141.583","30.290","60.000"
"526675","2,632.1259","146.850","30.255","60.000"
"526676","2,632.1341","143.967","30.255","60.000"
"526677","2,632.1423","142.717","30.270","60.000"
"526678","2,632.1463","141.500","30.260","60.000"
"526679","2,632.1502","134.883","30.260","60.000"
"526680","2,632.1541","150.083","30.265","60.000"
"526681","2,632.1580","142.183","30.315","60.000"
"526682","2,632.1634","139.817","30.275","60.000"
"526683","2,632.1688","134.050","30.275","60.000"
"526684","2,632.1742","142.033","30.265","60.000"
"526685","2,632.1787","138.817","30.295","60.000"
"526686","2,632.1832","133.833","30.295","60.000"
"526687","2,632.1877","151.733","30.310","60.000"
"526688","2,632.1923","144.500","30.280","60.000"
"526689","2,632.1968","137.683","30.280","60.000"
"526690","2,632.2013","141.050","30.260","60.000"
"526691","2,632.2058","144.167","30.285","60.000"
"526692","2,632.2138","145.117","30.315","60.000"
"526693","2,632.2218","138.617","30.315","60.000"
"526694","2,632.2259","145.600","30.300","60.000"
"526695","2,632.2300","149.083","30.245","60.000"
"526696","2,632.2341","135.533","30.245","60.000"
"526697","2,632.2382","151.033","30.285","60.000"
"526698","2,632.2434","146.050","30.310","60.000"
"526699","2,632.2487","141.400","30.280","60.000"
"526700","2,632.2540","143.283","30.280","60.000"
"526701","2,632.2593","141.250","30.275","60.000"
"526702","2,632.2646","141.217","30.290","60.000"
"526703","2,632.2699","142.317","30.290","60.000"
"526704","2,632.2752","138.667","30.255","60.000"
"526705","2,632.2805","130.500","30.295","60.000"
"526706","2,632.2858","149.700","30.295","60.000"
"526707","2,632.2911","137.267","30.275","60.000"
"526708","2,632.2964","147.167","30.280","60.000"
"526709","2,632.3018","146.800","30.270","60.000"
"526710","2,632.3058","137.750","30.270","60.000"
"526711","2,632.3099","153.600","30.290","60.000"
"526712","2,632.3139","144.583","30.265","60.000"
"526713","2,632.3180","148.317","30.265","60.000"
"526714","2,632.3233","150.967","30.265","60.000"
"526715","2,632.3287","140.717","30.265","60.000"
"526716","2,632.3340","145.917","30.305","60.000"
"526717","2,632.3385","143.083","30.305","60.000"
"526718","2,632.3431","144.683","30.285","60.000"
"526719","2,632.3476","138.183","30.275","60.000"
"526720","2,632.3522","143.767","30.275","60.000"
"526721","2,632.3567","149.300","30.300","60.000"
"526722","2,632.3612","135.350","30.310","60.000"
"526723","2,632.3658","127.750","30.290","60.000"
"526724","2,632.3739","136.100","30.290","60.000"
"526725","2,632.3821","146.733","30.265","60.000"
"526726","2,632.3861","144.967","30.245","60.000"
"526727","2,632.3901","146.817","30.245","60.000"
"526728","2,632.3940","149.883","30.285","60.000"
"526729","2,632.3980","131.750","30.270","60.000"
"526730","2,632.4033","147.083","30.270","60.000"
"526731","2,632.4086","151.450","30.265","60.000"
"526732","2,632.4138","150.583","30.270","60.000"
"526733","2,632.4191","142.383","30.285","60.000"
"526734","2,632.4245","141.050","30.285","60.000"
"526735","2,632.4298","138.200","30.275","60.000"
"526736","2,632.4351","140.750","30.290","60.000"
"526737","2,632.4404","143.433","30.290","60.000"
"526738","2,632.4457","133.600","30.315","60.000"
"526739","2,632.4512","139.533","30.315","60.000"
"526740","2,632.4566","144.100","30.285","60.000"
"526741","2,632.4621","138.667","30.285","60.000"
"526742","2,632.4661","135.383","30.280","60.000"
"526743","2,632.4700","147.817","30.275","60.000"
"526744","2,632.4740","136.883","30.275","60.000"
"526745","2,632.4780","143.417","30.285","60.000"
"526746","2,632.4833","140.550","30.260","60.000"
"526747","2,632.4887","132.967","30.260","60.000"
"526748","2,632.4941","151.967","30.275","60.000"
"526749","2,632.4986","149.200","30.290","60.000"
"526750","2,632.5031","142.383","30.280","60.000"
"526751","2,632.5076","142.017","30.280","60.000"
"526752","2,632.5121","142.233","30.280","60.000"
"526753","2,632.5166","135.017","30.305","60.000"
"526754","2,632.5211","152.050","30.305","60.000"
"526755","2,632.5256","137.467","30.285","60.000"
"526756","2,632.5338","136.983","30.290","60.000"
"526757","2,632.5420","143.850","30.285","60.000"
"526758","2,632.5459","144.167","30.285","60.000"
"526759","2,632.5499","143.533","30.255","60.000"
"526760","2,632.5538","136.800","30.280","60.000"
"526761","2,632.5577","153.717","30.280","60.000"
"526762","2,632.5631","134.733","30.275","60.000"
"526763","2,632.5684","146.333","30.290","60.000"
"526764","2,632.5738","139.600","30.270","60.000"
"526765","2,632.5783","137.067","30.270","60.000"
"526766","2,632.5829","149.183","30.295","60.000"
"526767","2,632.5874","137.500","30.285","60.000"
"526768","2,632.5920","147.033","30.285","60.000"
"526769","2,632.5965","135.250","30.305","60.000"
"526770","2,632.6010","137.483","30.270","60.000"
"526771","2,632.6056","136.367","30.270","60.000"
"526772","2,632.6136","145.933","30.285","60.000"
"526773","2,632.6216","139.183","30.285","60.000"
"526774","2,632.6256","132.250","30.255","60.000"
"526775","2,632.6296","133.600","30.255","60.000"
"526776","2,632.6336","143.600","30.240","60.000"
"526777","2,632.6376","148.717","30.285","60.000"
"526778","2,632.6430","140.867","30.285","60.000"
"526779","2,632.6484","141.217","30.245","60.000"
"526780","2,632.6537","147.533","30.315","60.000"
"526781","2,632.6583","143.217","30.270","60.000"
"526782","2,632.6628","138.750","30.270","60.000"
"526783","2,632.6674","146.000","30.320","60.000"
"526784","2,632.6719","149.850","30.265","60.000"
"526785","2,632.6764","151.300","30.265","60.000"
"526786","2,632.6810","142.633","30.245","60.000"
"526787","2,632.6855","130.783","30.285","60.000"
"526788","2,632.6937","137.117","30.285","60.000"
"526789","2,632.7019","141.117","30.275","60.000"
"526790","2,632.7059","136.450","30.255","60.000"
"526791","2,632.7099","145.067","30.270","60.000"
"526792","2,632.7139","145.283","30.270","60.000"
"526793","2,632.7179","144.917","30.285","60.000"
"526794","2,632.7231","136.300","30.280","60.000"
"526795","2,632.7283","145.467","30.280","60.000"
"526796","2,632.7336","144.833","30.345","60.000"
"526797","2,632.7395","145.733","30.280","60.000"
"526798","2,632.7454","145.750","30.280","60.000"
"526799","2,632.7513","142.800","30.280","60.000"
"526800","2,632.7572","136.817","30.300","60.000"
"526801","2,632.7631","151.417","30.260","60.000"
"526802","2,632.7690","140.933","30.260","60.000"
"526803","2,632.7749","149.967","30.295","60.000"
"526804","2,632.7808","148.183","30.320","60.000"
"526805","2,632.7867","140.283","30.295","60.000"
"526806","2,632.7899","137.900","30.295","60.000"
"526807","2,632.7930","142.183","30.265","60.000"
"526808","2,632.7962","141.200","30.290","60.000"
"526809","2,632.7993","131.533","30.290","60.000"
"526810","2,632.8024","137.400","30.265","60.000"
"526811","2,632.8078","125.517","30.260","60.000"
"526812","2,632.8131","136.983","30.260","60.000"
"526813","2,632.8184","137.717","30.290","60.000"
"526814","2,632.8237","142.817","30.275","60.000"
"526815","2,632.8291","142.100","30.295","60.000"
"526816","2,632.8344","136.217","30.295","60.000"
"526817","2,632.8397","136.250","30.300","60.000"
"526818","2,632.8450","133.117","30.305","60.000"
"526819","2,632.8504","139.233","30.305","60.000"
"526820","2,632.8558","137.550","30.300","60.000"
"526821","2,632.8613","136.383","30.295","60.000"
"526822","2,632.8668","145.600","30.285","60.000"
"526823","2,632.8707","134.367","30.285","60.000"
"526824","2,632.8747","137.467","30.275","60.000"
"526825","2,632.8787","137.067","30.255","60.000"
"526826","2,632.8827","141.183","30.255","60.000"
"526827","2,632.8880","130.550","30.275","60.000"
"526828","2,632.8933","141.483","30.265","60.000"
"526829","2,632.8986","131.533","30.265","60.000"
"526830","2,632.9031","142.267","30.265","60.000"
"526831","2,632.9076","149.883","30.285","60.000"
"526832","2,632.9122","145.300","30.285","60.000"
"526833","2,632.9167","137.733","30.285","60.000"
"526834","2,632.9212","132.100","30.270","60.000"
"526835","2,632.9258","138.633","30.245","60.000"
"526836","2,632.9303","145.817","30.245","60.000"
"526837","2,632.9384","139.100","30.310","60.000"
"526838","2,632.9466","141.700","30.270","60.000"
"526839","2,632.9506","151.567","30.280","60.000"
"526840","2,632.9546","130.667","30.280","60.000"
"526841","2,632.9586","139.150","30.310","60.000"
"526842","2,632.9626","142.117","30.295","60.000"
"526843","2,632.9679","136.950","30.295","60.000"
"526844","2,632.9733","136.817","30.270","60.000"
"526845","2,632.9786","147.500","30.250","60.000"
"526846","2,632.9831","149.483","30.250","60.000"
"526847","2,632.9876","134.583","30.285","60.000"
"526848","2,632.9922","127.450","30.265","60.000"
"526849","2,632.9967","147.167","30.310","60.000"
"526850","2,633.0012","135.017","30.310","60.000"
"526851","2,633.0057","136.333","30.295","60.000"
"526852","2,633.0102","137.283","30.285","60.000"
"526853","2,633.0184","130.633","30.285","60.000"
"526854","2,633.0265","138.200","30.285","60.000"
"526855","2,633.0305","135.783","30.300","60.000"
"526856","2,633.0345","139.633","30.285","60.000"
"526857","2,633.0385","139.100","30.285","60.000"
"526858","2,633.0425","128.217","30.290","60.000"
"526859","2,633.0478","135.883","30.240","60.000"
"526860","2,633.0530","129.933","30.240","60.000"
"526861","2,633.0583","135.567","30.265","60.000"
"526862","2,633.0629","136.000","30.285","60.000"
"526863","2,633.0674","141.867","30.285","60.000"
"526864","2,633.0720","133.050","30.285","60.000"
"526865","2,633.0765","143.450","30.285","60.000"
"526866","2,633.0811","136.700","30.270","60.000"
"526867","2,633.0857","143.317","30.270","60.000"
"526868","2,633.0902","144.650","30.275","60.000"
"526869","2,633.0983","149.617","30.285","60.000"
"526870","2,633.1063","148.567","30.285","60.000"
"526871","2,633.1103","137.733","30.255","60.000"
"526872","2,633.1142","134.650","30.285","60.000"
"526873","2,633.1182","140.150","30.285","60.000"
"526874","2,633.1221","139.750","30.285","60.000"
"526875","2,633.1275","133.617","30.275","60.000"
"526876","2,633.1328","133.917","30.300","60.000"
"526877","2,633.1382","146.367","30.300","60.000"
"526878","2,633.1427","149.050","30.290","60.000"
"526879","2,633.1473","136.317","30.285","60.000"
"526880","2,633.1518","138.383","30.305","60.000"
"526881","2,633.1564","137.783","30.305","60.000"
"526882","2,633.1609","146.500","30.275","60.000"
"526883","2,633.1655","146.150","30.235","60.000"
"526884","2,633.1700","135.850","30.235","60.000"
"526885","2,633.1782","139.917","30.245","60.000"
"526886","2,633.1864","129.717","30.270","60.000"
"526887","2,633.1904","141.367","30.270","60.000"
"526888","2,633.1944","132.083","30.265","60.000"
"526889","2,633.1984","143.000","30.275","60.000"
"526890","2,633.2024","147.000","30.275","60.000"
"526891","2,633.2077","141.817","30.275","60.000"
"526892","2,633.2131","149.350","30.290","60.000"
"526893","2,633.2184","130.433","30.285","60.000"
"526894","2,633.2237","140.350","30.285","60.000"
"526895","2,633.2289","141.000","30.265","60.000"
"526896","2,633.2342","137.567","30.280","60.000"
"526897","2,633.2395","143.750","30.265","60.000"
"526898","2,633.2447","135.767","30.265","60.000"
"526899","2,633.2500","134.250","30.275","60.000"
"526900","2,633.2554","145.617","30.265","60.000"
"526901","2,633.2609","149.983","30.265","60.000"
"526902","2,633.2663","144.300","30.285","60.000"
"526903","2,633.2703","149.533","30.275","60.000"
"526904","2,633.2742","132.200","30.260","60.000"
"526905","2,633.2781","137.133","30.260","60.000"
"526906","2,633.2820","148.300","30.285","60.000"
"526907","2,633.2874","136.200","30.255","60.000"
"526908","2,633.2928","153.417","30.255","60.000"
"526909","2,633.2982","141.933","30.285","60.000"
"526910","2,633.3027","138.850","30.300","60.000"
"526911","2,633.3073","145.167","30.300","60.000"
"526912","2,633.3118","136.983","30.265","60.000"
"526913","2,633.3163","131.467","30.285","60.000"
"526914","2,633.3209","140.317","30.295","60.000"
"526915","2,633.3254","148.950","30.295","60.000"
"526916","2,633.3300","144.983","30.265","60.000"
"526917","2,633.3382","140.333","30.245","60.000"
"526918","2,633.3464","139.400","30.245","60.000"
"526919","2,633.3504","126.950","30.305","60.000"
"526920","2,633.3544","146.400","30.270","60.000"
"526921","2,633.3584","141.750","30.280","60.000"
"526922","2,633.3624","151.467","30.280","60.000"
"526923","2,633.3677","151.867","30.295","60.000"
"526924","2,633.3729","148.817","30.285","60.000"
"526925","2,633.3782","144.333","30.285","60.000"
"526926","2,633.3827","144.200","30.265","60.000"
"526927","2,633.3873","129.450","30.250","60.000"
"526928","2,633.3918","140.100","30.250","60.000"
"526929","2,633.3963","123.333","30.300","60.000"
"526930","2,633.4009","147.100","30.290","60.000"
"526931","2,633.4054","139.283","30.265","60.000"
"526932","2,633.4099","135.167","30.265","60.000"
"526933","2,633.4179","141.800","30.305","60.000"
"526934","2,633.4259","135.467","30.280","60.000"
"526935","2,633.4313","140.500","30.280","60.000"
"526936","2,633.4367","134.383","30.300","60.000"
"526937","2,633.4420","146.667","30.270","60.000"
"526938","2,633.4460","136.667","30.265","60.000"
"526939","2,633.4500","146.083","30.265","60.000"
"526940","2,633.4540","142.017","30.305","60.000"
"526941","2,633.4580","143.617","30.255","60.000"
"526942","2,633.4633","136.433","30.255","60.000"
"526943","2,633.4686","134.783","30.285","60.000"
"526944","2,633.4740","141.383","30.285","60.000"
"526945","2,633.4793","141.050","30.255","60.000"
"526946","2,633.4846","147.817","30.255","60.000"
"526947","2,633.4899","142.433","30.265","60.000"
"526948","2,633.4952","142.650","30.325","60.000"
"526949","2,633.5005","143.483","30.325","60.000"
"526950","2,633.5058","135.183","30.245","60.000"
"526951","2,633.5112","143.450","30.260","60.000"
"526952","2,633.5165","138.650","30.260","60.000"
"526953","2,633.5218","146.133","30.305","60.000"
"526954","2,633.5259","143.850","30.235","60.000"
"526955","2,633.5300","142.600","30.275","60.000"
"526956","2,633.5340","134.050","30.275","60.000"
"526957","2,633.5381","142.750","30.275","60.000"
"526958","2,633.5426","137.567","30.240","60.000"
"526959","2,633.5472","144.867","30.240","60.000"
"526960","2,633.5517","145.633","30.245","60.000"
"526961","2,633.5562","128.317","30.285","60.000"
"526962","2,633.5607","132.233","30.280","60.000"
"526963","2,633.5653","136.283","30.280","60.000"
"526964","2,633.5698","142.267","30.285","60.000"
"526965","2,633.5780","130.100","30.255","60.000"
"526966","2,633.5862","150.200","30.255","60.000"
"526967","2,633.5900","147.667","30.245","60.000"
"526968","2,633.5939","133.583","30.285","60.000"
"526969","2,633.5978","142.983","30.285","60.000"
"526970","2,633.6017","140.000","30.280","60.000"
"526971","2,633.6072","149.883","30.255","60.000"
"526972","2,633.6127","132.683","30.255","60.000"
"526973","2,633.6181","137.433","30.255","60.000"
"526974","2,633.6227","148.300","30.265","60.000"
"526975","2,633.6272","129.450","30.285","60.000"
"526976","2,633.6317","134.517","30.285","60.000"
"526977","2,633.6362","156.283","30.300","60.000"
"526978","2,633.6407","139.700","30.265","60.000"
"526979","2,633.6452","136.100","30.295","60.000"
"526980","2,633.6497","142.967","30.295","60.000"
"526981","2,633.6576","151.983","30.265","60.000"
"526982","2,633.6656","147.167","30.305","60.000"
"526983","2,633.6710","132.000","30.305","60.000"
"526984","2,633.6763","139.300","30.255","60.000"
"526985","2,633.6817","134.533","30.295","60.000"
"526986","2,633.6857","141.267","30.295","60.000"
"526987","2,633.6897","149.200","30.285","60.000"
"526988","2,633.6938","149.783","30.245","60.000"
"526989","2,633.6978","145.067","30.285","60.000"
"526990","2,633.7023","125.083","30.285","60.000"
"526991","2,633.7069","137.300","30.265","60.000"
"526992","2,633.7114","132.650","30.280","60.000"
"526993","2,633.7160","140.650","30.280","60.000"
"526994","2,633.7205","146.633","30.265","60.000"
"526995","2,633.7251","139.833","30.290","60.000"
"526996","2,633.7296","147.567","30.250","60.000"
"526997","2,633.7377","123.233","30.250","60.000"
"526998","2,633.7457","139.100","30.285","60.000"
"526999","2,633.7510","148.983","30.265","60.000"
"527000","2,633.7563","146.983","30.265","60.000"
"527001","2,633.7616","140.750","30.260","60.000"
"527002","2,633.7656","141.333","30.285","60.000"
"527003","2,633.7697","145.133","30.280","60.000"
"527004","2,633.7737","131.350","30.280","60.000"
"527005","2,633.7777","156.633","30.280","60.000"
"527006","2,633.7830","138.333","30.260","60.000"
"527007","2,633.7883","136.733","30.260","60.000"
"527008","2,633.7936","149.467","30.290","60.000"
"527009","2,633.7989","138.667","30.285","60.000"
"527010","2,633.8042","146.167","30.285","60.000"
"527011","2,633.8095","138.983","30.275","60.000"
"527012","2,633.8149","142.417","30.270","60.000"
"527013","2,633.8202","142.667","30.260","60.000"
"527014","2,633.8255","136.367","30.260","60.000"
"527015","2,633.8310","140.233","30.290","60.000"
"527016","2,633.8364","146.600","30.260","60.000"
"527017","2,633.8418","136.117","30.260","60.000"
"527018","2,633.8458","137.050","30.290","60.000"
"527019","2,633.8497","149.433","30.305","60.000"
"527020","2,633.8537","138.650","30.270","60.000"
"527021","2,633.8576","144.517","30.270","60.000"
"527022","2,633.8622","141.333","30.285","60.000"
"527023","2,633.8667","143.833","30.270","60.000"
"527024","2,633.8713","144.233","30.270","60.000"
"527025","2,633.8758","135.517","30.320","60.000"
"527026","2,633.8804","146.433","30.270","60.000"
"527027","2,633.8849","146.000","30.270","60.000"
"527028","2,633.8895","150.200","30.285","60.000"
"527029","2,633.8975","149.117","30.290","60.000"
"527030","2,633.9055","140.100","30.275","60.000"
"527031","2,633.9108","135.600","30.275","60.000"
"527032","2,633.9161","143.533","30.285","60.000"
"527033","2,633.9214","124.317","30.260","60.000"
"527034","2,633.9255","133.017","30.260","60.000"
"527035","2,633.9295","145.667","30.265","60.000"
"527036","2,633.9336","145.517","30.295","60.000"
"527037","2,633.9377","132.817","30.295","60.000"
"527038","2,633.9430","149.767","30.295","60.000"
"527039","2,633.9483","137.467","30.265","60.000"
"527040","2,633.9535","135.717","30.250","60.000"
"527041","2,633.9588","140.600","30.250","60.000"
"527042","2,633.9641","147.883","30.295","60.000"
"527043","2,633.9694","131.583","30.285","60.000"
"527044","2,633.9747","144.633","30.265","60.000"
"527045","2,633.9800","143.900","30.265","60.000"
"527046","2,633.9853","143.050","30.290","60.000"
"527047","2,633.9907","142.450","30.260","60.000"
"527048","2,633.9961","145.783","30.260","60.000"
"527049","2,634.0014","153.983","30.265","60.000"
"527050","2,634.0055","135.117","30.280","60.000"
"527051","2,634.0095","142.767","30.280","60.000"
"527052","2,634.0136","158.733","30.285","60.000"
"527053","2,634.0176","149.017","30.285","60.000"
"527054","2,634.0222","137.067","30.290","60.000"
"527055","2,634.0267","130.833","30.290","60.000"
"527056","2,634.0312","130.917","30.250","60.000"
"527057","2,634.0357","147.767","30.270","60.000"
"527058","2,634.0403","144.850","30.270","60.000"
"527059","2,634.0448","146.667","30.255","60.000"
"527060","2,634.0493","141.683","30.250","60.000"
"527061","2,634.0573","138.467","30.245","60.000"
"527062","2,634.0653","147.000","30.245","60.000"
"527063","2,634.0707","141.583","30.270","60.000"
"527064","2,634.0761","136.383","30.290","60.000"
"527065","2,634.0815","148.633","30.290","60.000"
"527066","2,634.0855","142.450","30.305","60.000"
"527067","2,634.0894","141.367","30.290","60.000"
"527068","2,634.0933","140.367","30.290","60.000"
"527069","2,634.0973","144.900","30.305","60.000"
"527070","2,634.1026","144.567","30.275","60.000"
"527071","2,634.1079","132.667","30.270","60.000"
"527072","2,634.1133","142.833","30.270","60.000"
"527073","2,634.1186","138.267","30.265","60.000"
"527074","2,634.1239","142.283","30.295","60.000"
"527075","2,634.1293","143.617","30.295","60.000"
"527076","2,634.1346","146.867","30.285","60.000"
"527077","2,634.1399","137.733","30.270","60.000"
"527078","2,634.1453","142.983","30.265","60.000"
"527079","2,634.1507","148.817","30.265","60.000"
"527080","2,634.1561","134.817","30.280","60.000"
"527081","2,634.1615","152.083","30.265","60.000"
"527082","2,634.1655","139.400","30.265","60.000"
"527083","2,634.1694","128.033","30.250","60.000"
"527084","2,634.1734","135.583","30.280","60.000"
"527085","2,634.1774","136.833","30.295","60.000"
"527086","2,634.1819","129.050","30.295","60.000"
"527087","2,634.1865","136.550","30.235","60.000"
"527088","2,634.1910","136.283","30.270","60.000"
"527089","2,634.1955","142.017","30.270","60.000"
"527090","2,634.2001","130.683","30.255","60.000"
"527091","2,634.2046","147.433","30.305","60.000"
"527092","2,634.2091","135.217","30.305","60.000"
"527093","2,634.2173","145.100","30.285","60.000"
"527094","2,634.2254","141.667","30.305","60.000"
"527095","2,634.2306","140.983","30.305","60.000"
"527096","2,634.2359","147.767","30.305","60.000"
"527097","2,634.2411","148.217","30.290","60.000"
"527098","2,634.2452","138.550","30.265","60.000"
"527099","2,634.2492","140.617","30.265","60.000"
"527100","2,634.2532","119.500","30.285","60.000"
"527101","2,634.2573","148.517","30.265","60.000"
"527102","2,634.2618","134.517","30.250","60.000"
"527103","2,634.2664","137.433","30.250","60.000"
"527104","2,634.2709","136.917","30.310","60.000"
"527105","2,634.2754","129.267","30.300","60.000"
"527106","2,634.2800","132.900","30.300","60.000"
"527107","2,634.2845","147.200","30.270","60.000"
"527108","2,634.2891","140.083","30.265","60.000"
"527109","2,634.2971","143.483","30.265","60.000"
"527110","2,634.3050","143.383","30.265","60.000"
"527111","2,634.3105","135.850","30.280","60.000"
"527112","2,634.3159","140.317","30.230","60.000"
"527113","2,634.3213","132.017","30.230","60.000"
"527114","2,634.3253","146.600","30.295","60.000"
"527115","2,634.3292","137.833","30.285","60.000"
"527116","2,634.3331","129.700","30.285","60.000"
"527117","2,634.3370","135.933","30.300","60.000"
"527118","2,634.3423","143.933","30.265","60.000"
"527119","2,634.3477","144.633","30.285","60.000"
"527120","2,634.3530","140.483","30.285","60.000"
"527121","2,634.3583","147.650","30.290","60.000"
"527122","2,634.3637","130.967","30.305","60.000"
"527123","2,634.3690","149.750","30.305","60.000"
"527124","2,634.3744","142.683","30.265","60.000"
"527125","2,634.3798","140.483","30.300","60.000"
"527126","2,634.3853","141.767","30.250","60.000"
"527127","2,634.3906","140.483","30.250","60.000"
"527128","2,634.3959","146.950","30.280","60.000"
"527129","2,634.4013","141.433","30.290","60.000"
