"Viewer Version","2.91"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"Product Type","Liquid Flow Sensor (SF06 Chip)"
"Product COM Protocol Config","SHDLC Device Address: 0"
"Product ID","0x03010101"
"Sensor Serial","0000313239354A51"
"I2C Address","33"
"Supply Voltage","3.5 V"
"Command Address","0x3608"
"Sampling Time [ms]","5"
"Scale Factor Flow lin.","60"
"Scale Factor Temp lin.","200"
"Scale Factor Custom","1"
"Sample #","Relative Time[s]","Flow linearized [Pa]","Temperature linearized [deg C]","Custom []"
"469123","2,344.5383","42.550","31.765","60.000"
"469124","2,344.5423","42.233","31.770","60.000"
"469125","2,344.5463","37.200","31.775","60.000"
"469126","2,344.5516","41.733","31.785","60.000"
"469127","2,344.5569","43.200","31.785","60.000"
"469128","2,344.5621","37.333","31.775","60.000"
"469129","2,344.5674","38.683","31.755","60.000"
"469130","2,344.5727","43.383","31.755","60.000"
"469131","2,344.5780","44.117","31.775","60.000"
"469132","2,344.5834","43.900","31.795","60.000"
"469133","2,344.5888","44.917","31.780","60.000"
"469134","2,344.5942","44.817","31.780","60.000"
"469135","2,344.5996","47.600","31.760","60.000"
"469136","2,344.6049","46.550","31.780","60.000"
"469137","2,344.6102","46.150","31.780","60.000"
"469138","2,344.6142","45.900","31.750","60.000"
"469139","2,344.6181","45.933","31.790","60.000"
"469140","2,344.6221","43.950","31.770","60.000"
"469141","2,344.6260","42.333","31.770","60.000"
"469142","2,344.6306","43.817","31.790","60.000"
"469143","2,344.6351","42.000","31.775","60.000"
"469144","2,344.6397","43.567","31.775","60.000"
"469145","2,344.6442","43.983","31.760","60.000"
"469146","2,344.6488","47.633","31.765","60.000"
"469147","2,344.6533","45.450","31.765","60.000"
"469148","2,344.6579","43.483","31.760","60.000"
"469149","2,344.6660","47.333","31.775","60.000"
"469150","2,344.6742","42.900","31.750","60.000"
"469151","2,344.6795","45.950","31.750","60.000"
"469152","2,344.6848","45.850","31.750","60.000"
"469153","2,344.6901","44.350","31.770","60.000"
"469154","2,344.6941","45.917","31.770","60.000"
"469155","2,344.6981","46.750","31.760","60.000"
"469156","2,344.7020","44.483","31.755","60.000"
"469157","2,344.7060","42.633","31.770","60.000"
"469158","2,344.7105","44.150","31.770","60.000"
"469159","2,344.7151","47.000","31.795","60.000"
"469160","2,344.7196","45.017","31.750","60.000"
"469161","2,344.7241","44.317","31.750","60.000"
"469162","2,344.7287","45.033","31.765","60.000"
"469163","2,344.7332","48.017","31.785","60.000"
"469164","2,344.7378","44.400","31.785","60.000"
"469165","2,344.7459","44.683","31.785","60.000"
"469166","2,344.7540","46.633","31.780","60.000"
"469167","2,344.7594","42.150","31.755","60.000"
"469168","2,344.7647","42.833","31.755","60.000"
"469169","2,344.7700","40.767","31.815","60.000"
"469170","2,344.7740","45.150","31.755","60.000"
"469171","2,344.7779","42.017","31.755","60.000"
"469172","2,344.7819","40.867","31.745","60.000"
"469173","2,344.7858","45.467","31.770","60.000"
"469174","2,344.7904","42.300","31.760","60.000"
"469175","2,344.7949","43.300","31.760","60.000"
"469176","2,344.7995","44.600","31.775","60.000"
"469177","2,344.8040","42.633","31.795","60.000"
"469178","2,344.8086","42.200","31.795","60.000"
"469179","2,344.8131","43.600","31.765","60.000"
"469180","2,344.8177","40.067","31.770","60.000"
"469181","2,344.8257","43.033","31.770","60.000"
"469182","2,344.8337","42.667","31.785","60.000"
"469183","2,344.8390","42.883","31.760","60.000"
"469184","2,344.8443","40.750","31.765","60.000"
"469185","2,344.8496","41.350","31.765","60.000"
"469186","2,344.8536","41.617","31.765","60.000"
"469187","2,344.8577","42.583","31.770","60.000"
"469188","2,344.8617","42.750","31.770","60.000"
"469189","2,344.8657","50.083","31.790","60.000"
"469190","2,344.8703","47.700","31.770","60.000"
"469191","2,344.8748","41.817","31.750","60.000"
"469192","2,344.8794","42.267","31.750","60.000"
"469193","2,344.8839","40.183","31.785","60.000"
"469194","2,344.8885","42.767","31.765","60.000"
"469195","2,344.8930","43.117","31.765","60.000"
"469196","2,344.8976","40.800","31.765","60.000"
"469197","2,344.9057","42.817","31.750","60.000"
"469198","2,344.9138","41.117","31.770","60.000"
"469199","2,344.9192","44.017","31.770","60.000"
"469200","2,344.9245","45.567","31.730","60.000"
"469201","2,344.9298","44.150","31.735","60.000"
"469202","2,344.9338","43.767","31.735","60.000"
"469203","2,344.9378","41.483","31.760","60.000"
"469204","2,344.9418","45.150","31.765","60.000"
"469205","2,344.9458","44.600","31.765","60.000"
"469206","2,344.9503","45.050","31.770","60.000"
"469207","2,344.9548","44.550","31.760","60.000"
"469208","2,344.9593","46.217","31.750","60.000"
"469209","2,344.9639","42.383","31.750","60.000"
"469210","2,344.9684","42.300","31.785","60.000"
"469211","2,344.9729","40.717","31.775","60.000"
"469212","2,344.9774","44.300","31.775","60.000"
"469213","2,344.9856","43.983","31.765","60.000"
"469214","2,344.9937","47.167","31.780","60.000"
"469215","2,344.9990","43.083","31.790","60.000"
"469216","2,345.0044","41.750","31.790","60.000"
"469217","2,345.0097","44.867","31.770","60.000"
"469218","2,345.0137","43.600","31.785","60.000"
"469219","2,345.0176","41.783","31.785","60.000"
"469220","2,345.0216","40.967","31.805","60.000"
"469221","2,345.0255","43.067","31.780","60.000"
"469222","2,345.0301","43.517","31.780","60.000"
"469223","2,345.0346","44.083","31.770","60.000"
"469224","2,345.0391","38.850","31.770","60.000"
"469225","2,345.0437","43.017","31.745","60.000"
"469226","2,345.0482","46.333","31.745","60.000"
"469227","2,345.0528","43.717","31.760","60.000"
"469228","2,345.0573","41.150","31.735","60.000"
"469229","2,345.0654","44.717","31.735","60.000"
"469230","2,345.0734","44.133","31.720","60.000"
"469231","2,345.0788","42.367","31.715","60.000"
"469232","2,345.0841","41.500","31.785","60.000"
"469233","2,345.0894","42.100","31.785","60.000"
"469234","2,345.0934","42.100","31.770","60.000"
"469235","2,345.0974","42.467","31.750","60.000"
"469236","2,345.1014","44.217","31.750","60.000"
"469237","2,345.1054","44.450","31.785","60.000"
"469238","2,345.1100","42.417","31.755","60.000"
"469239","2,345.1145","44.567","31.790","60.000"
"469240","2,345.1191","44.300","31.790","60.000"
"469241","2,345.1236","44.083","31.750","60.000"
"469242","2,345.1282","45.633","31.765","60.000"
"469243","2,345.1327","43.833","31.765","60.000"
"469244","2,345.1373","45.683","31.765","60.000"
"469245","2,345.1454","41.567","31.780","60.000"
"469246","2,345.1535","41.950","31.780","60.000"
"469247","2,345.1588","45.533","31.755","60.000"
"469248","2,345.1642","44.583","31.770","60.000"
"469249","2,345.1695","44.367","31.795","60.000"
"469250","2,345.1735","42.950","31.795","60.000"
"469251","2,345.1774","43.633","31.705","60.000"
"469252","2,345.1814","41.750","31.775","60.000"
"469253","2,345.1853","43.067","31.775","60.000"
"469254","2,345.1898","42.250","31.750","60.000"
"469255","2,345.1944","44.450","31.735","60.000"
"469256","2,345.1989","40.883","31.770","60.000"
"469257","2,345.2035","41.617","31.770","60.000"
"469258","2,345.2080","41.150","31.770","60.000"
"469259","2,345.2126","41.417","31.750","60.000"
"469260","2,345.2171","43.767","31.750","60.000"
"469261","2,345.2251","43.200","31.770","60.000"
"469262","2,345.2331","44.567","31.800","60.000"
"469263","2,345.2384","45.183","31.800","60.000"
"469264","2,345.2437","44.900","31.770","60.000"
"469265","2,345.2491","45.450","31.745","60.000"
"469266","2,345.2532","47.000","31.785","60.000"
"469267","2,345.2572","47.083","31.785","60.000"
"469268","2,345.2613","45.883","31.760","60.000"
"469269","2,345.2654","45.950","31.790","60.000"
"469270","2,345.2699","44.183","31.790","60.000"
"469271","2,345.2744","47.267","31.770","60.000"
"469272","2,345.2790","43.400","31.770","60.000"
"469273","2,345.2835","42.967","31.765","60.000"
"469274","2,345.2880","41.683","31.765","60.000"
"469275","2,345.2925","43.450","31.765","60.000"
"469276","2,345.2970","40.667","31.755","60.000"
"469277","2,345.3052","37.883","31.755","60.000"
"469278","2,345.3133","42.350","31.785","60.000"
"469279","2,345.3186","43.717","31.750","60.000"
"469280","2,345.3240","46.717","31.730","60.000"
"469281","2,345.3293","46.400","31.730","60.000"
"469282","2,345.3333","45.867","31.790","60.000"
"469283","2,345.3373","44.350","31.775","60.000"
"469284","2,345.3413","43.383","31.775","60.000"
"469285","2,345.3453","41.817","31.745","60.000"
"469286","2,345.3498","40.150","31.750","60.000"
"469287","2,345.3543","43.650","31.750","60.000"
"469288","2,345.3588","43.750","31.790","60.000"
"469289","2,345.3634","44.467","31.730","60.000"
"469290","2,345.3679","43.883","31.745","60.000"
"469291","2,345.3724","45.550","31.745","60.000"
"469292","2,345.3769","43.183","31.750","60.000"
"469293","2,345.3851","44.700","31.765","60.000"
"469294","2,345.3932","46.000","31.765","60.000"
"469295","2,345.3985","43.250","31.770","60.000"
"469296","2,345.4039","45.867","31.815","60.000"
"469297","2,345.4092","42.533","31.770","60.000"
"469298","2,345.4132","44.033","31.770","60.000"
"469299","2,345.4172","44.550","31.750","60.000"
"469300","2,345.4212","43.567","31.770","60.000"
"469301","2,345.4252","47.350","31.770","60.000"
"469302","2,345.4297","41.100","31.730","60.000"
"469303","2,345.4342","40.683","31.755","60.000"
"469304","2,345.4387","42.917","31.755","60.000"
"469305","2,345.4432","41.100","31.770","60.000"
"469306","2,345.4478","44.383","31.760","60.000"
"469307","2,345.4523","44.833","31.745","60.000"
"469308","2,345.4568","41.700","31.745","60.000"
"469309","2,345.4649","46.150","31.765","60.000"
"469310","2,345.4731","43.767","31.740","60.000"
"469311","2,345.4784","45.333","31.740","60.000"
"469312","2,345.4837","42.933","31.730","60.000"
"469313","2,345.4890","41.133","31.770","60.000"
"469314","2,345.4930","44.083","31.770","60.000"
"469315","2,345.4970","39.000","31.770","60.000"
"469316","2,345.5010","41.917","31.770","60.000"
"469317","2,345.5049","43.200","31.740","60.000"
"469318","2,345.5095","42.050","31.740","60.000"
"469319","2,345.5140","42.600","31.775","60.000"
"469320","2,345.5185","44.650","31.770","60.000"
"469321","2,345.5231","43.883","31.745","60.000"
"469322","2,345.5276","44.000","31.745","60.000"
"469323","2,345.5321","42.583","31.760","60.000"
"469324","2,345.5367","41.717","31.755","60.000"
"469325","2,345.5448","41.500","31.755","60.000"
"469326","2,345.5530","42.567","31.780","60.000"
"469327","2,345.5582","47.817","31.770","60.000"
"469328","2,345.5635","47.367","31.770","60.000"
"469329","2,345.5688","42.000","31.770","60.000"
"469330","2,345.5728","44.267","31.790","60.000"
"469331","2,345.5768","43.950","31.775","60.000"
"469332","2,345.5808","46.200","31.775","60.000"
"469333","2,345.5848","41.883","31.740","60.000"
"469334","2,345.5901","44.517","31.750","60.000"
"469335","2,345.5954","44.500","31.750","60.000"
"469336","2,345.6007","45.383","31.745","60.000"
"469337","2,345.6060","45.200","31.780","60.000"
"469338","2,345.6113","45.567","31.770","60.000"
"469339","2,345.6166","44.233","31.770","60.000"
"469340","2,345.6220","42.417","31.730","60.000"
"469341","2,345.6273","44.183","31.745","60.000"
"469342","2,345.6327","42.750","31.745","60.000"
"469343","2,345.6380","44.600","31.775","60.000"
"469344","2,345.6433","44.367","31.765","60.000"
"469345","2,345.6486","44.183","31.765","60.000"
"469346","2,345.6527","43.600","31.785","60.000"
"469347","2,345.6567","40.617","31.735","60.000"
"469348","2,345.6608","45.767","31.730","60.000"
"469349","2,345.6649","43.717","31.730","60.000"
"469350","2,345.6701","40.550","31.730","60.000"
"469351","2,345.6754","39.067","31.770","60.000"
"469352","2,345.6807","40.550","31.770","60.000"
"469353","2,345.6860","40.933","31.765","60.000"
"469354","2,345.6912","40.667","31.765","60.000"
"469355","2,345.6965","42.300","31.750","60.000"
"469356","2,345.7019","45.183","31.750","60.000"
"469357","2,345.7074","46.733","31.750","60.000"
"469358","2,345.7128","45.833","31.755","60.000"
"469359","2,345.7181","44.283","31.755","60.000"
"469360","2,345.7235","45.400","31.760","60.000"
"469361","2,345.7288","46.317","31.765","60.000"
"469362","2,345.7328","45.750","31.740","60.000"
"469363","2,345.7368","45.767","31.740","60.000"
