"Viewer Version","2.91"
"COM HW Type","RS485/USB Sensor Cable"
"COM HW Config","Config String: COM6, 115200, ECHOOFF"
"Sensor Cable Version","1.8"
"Product Type","Liquid Flow Sensor (SF06 Chip)"
"Product COM Protocol Config","SHDLC Device Address: 0"
"Product ID","0x03010101"
"Sensor Serial","0000313239354A51"
"I2C Address","33"
"Supply Voltage","3.5 V"
"Command Address","0x3608"
"Sampling Time [ms]","5"
"Scale Factor Flow lin.","60"
"Scale Factor Temp lin.","200"
"Scale Factor Custom","1"
"Sample #","Relative Time[s]","Flow linearized [Pa]","Temperature linearized [deg C]","Custom []"
"452749","2,262.7372","-0.017","29.815","60.000"
"452750","2,262.7417","-0.017","29.830","60.000"
"452751","2,262.7463","-0.017","29.860","60.000"
"452752","2,262.7508","-0.017","29.860","60.000"
"452753","2,262.7553","-0.017","29.810","60.000"
"452754","2,262.7598","-0.017","29.820","60.000"
"452755","2,262.7644","0.000","29.820","60.000"
"452756","2,262.7724","0.000","29.835","60.000"
"452757","2,262.7804","0.000","29.835","60.000"
"452758","2,262.7845","-0.017","29.825","60.000"
"452759","2,262.7886","-0.017","29.825","60.000"
"452760","2,262.7927","-0.017","29.850","60.000"
"452761","2,262.7968","-0.033","29.840","60.000"
"452762","2,262.8020","-0.033","29.840","60.000"
"452763","2,262.8072","-0.033","29.835","60.000"
"452764","2,262.8124","-0.033","29.855","60.000"
"452765","2,262.8177","-0.033","29.850","60.000"
"452766","2,262.8231","-0.017","29.850","60.000"
"452767","2,262.8285","-0.033","29.845","60.000"
"452768","2,262.8339","-0.033","29.870","60.000"
"452769","2,262.8392","-0.017","29.870","60.000"
"452770","2,262.8446","-0.033","29.840","60.000"
"452771","2,262.8499","-0.017","29.875","60.000"
"452772","2,262.8552","-0.017","29.885","60.000"
"452773","2,262.8605","-0.050","29.885","60.000"
"452774","2,262.8645","-0.033","29.870","60.000"
"452775","2,262.8685","-0.033","29.890","60.000"
"452776","2,262.8725","-0.033","29.890","60.000"
"452777","2,262.8765","-0.033","29.850","60.000"
"452778","2,262.8819","-0.067","29.810","60.000"
"452779","2,262.8872","-0.033","29.810","60.000"
"452780","2,262.8925","-0.017","29.835","60.000"
"452781","2,262.8972","-0.017","29.855","60.000"
"452782","2,262.9018","-0.017","29.825","60.000"
"452783","2,262.9065","-0.017","29.825","60.000"
"452784","2,262.9111","0.000","29.885","60.000"
"452785","2,262.9157","0.000","29.855","60.000"
"452786","2,262.9204","0.000","29.855","60.000"
"452787","2,262.9250","-0.017","29.840","60.000"
"452788","2,262.9328","-0.017","29.850","60.000"
"452789","2,262.9406","-0.017","29.870","60.000"
"452790","2,262.9445","-0.017","29.870","60.000"
"452791","2,262.9485","-0.033","29.850","60.000"
"452792","2,262.9525","-0.017","29.840","60.000"
"452793","2,262.9564","-0.050","29.840","60.000"
"452794","2,262.9617","-0.050","29.860","60.000"
"452795","2,262.9670","-0.033","29.865","60.000"
"452796","2,262.9723","-0.033","29.865","60.000"
"452797","2,262.9769","-0.017","29.865","60.000"
"452798","2,262.9815","-0.033","29.860","60.000"
"452799","2,262.9860","-0.067","29.870","60.000"
"452800","2,262.9906","-0.033","29.870","60.000"
"452801","2,262.9952","-0.033","29.830","60.000"
"452802","2,262.9998","-0.017","29.880","60.000"
"452803","2,263.0044","-0.017","29.880","60.000"
"452804","2,263.0125","-0.033","29.860","60.000"
"452805","2,263.0207","-0.017","29.875","60.000"
"452806","2,263.0247","-0.017","29.920","60.000"
"452807","2,263.0287","-0.017","29.920","60.000"
"452808","2,263.0327","-0.017","29.840","60.000"
"452809","2,263.0367","-0.017","29.850","60.000"
"452810","2,263.0420","0.000","29.850","60.000"
"452811","2,263.0473","0.000","29.870","60.000"
"452812","2,263.0525","0.000","29.850","60.000"
"452813","2,263.0571","0.000","29.850","60.000"
"452814","2,263.0617","0.000","29.915","60.000"
"452815","2,263.0662","0.000","29.845","60.000"
"452816","2,263.0708","-0.017","29.875","60.000"
"452817","2,263.0753","-0.017","29.875","60.000"
"452818","2,263.0799","0.000","29.920","60.000"
"452819","2,263.0844","-0.017","29.875","60.000"
"452820","2,263.0926","0.000","29.875","60.000"
"452821","2,263.1007","0.000","29.890","60.000"
"452822","2,263.1048","0.000","29.870","60.000"
"452823","2,263.1088","0.017","29.905","60.000"
"452824","2,263.1128","0.017","29.905","60.000"
"452825","2,263.1168","0.017","29.880","60.000"
"452826","2,263.1221","0.033","29.870","60.000"
"452827","2,263.1273","0.033","29.870","60.000"
"452828","2,263.1326","0.033","29.865","60.000"
"452829","2,263.1372","0.017","29.870","60.000"
"452830","2,263.1417","0.000","29.870","60.000"
"452831","2,263.1463","0.017","29.870","60.000"
"452832","2,263.1508","0.033","29.865","60.000"
"452833","2,263.1554","0.017","29.880","60.000"
"452834","2,263.1600","0.017","29.880","60.000"
"452835","2,263.1645","0.033","29.930","60.000"
"452836","2,263.1727","0.017","29.870","60.000"
"452837","2,263.1808","0.000","29.870","60.000"
"452838","2,263.1848","0.000","29.890","60.000"
"452839","2,263.1888","-0.017","29.885","60.000"
"452840","2,263.1928","0.017","29.900","60.000"
"452841","2,263.1968","0.017","29.900","60.000"
"452842","2,263.2021","0.017","29.870","60.000"
"452843","2,263.2074","0.000","29.870","60.000"
"452844","2,263.2127","0.033","29.870","60.000"
"452845","2,263.2172","0.017","29.895","60.000"
"452846","2,263.2218","0.050","29.915","60.000"
"452847","2,263.2264","0.033","29.890","60.000"
"452848","2,263.2309","0.033","29.890","60.000"
"452849","2,263.2355","0.033","29.855","60.000"
"452850","2,263.2400","0.050","29.865","60.000"
"452851","2,263.2446","0.050","29.865","60.000"
"452852","2,263.2527","0.067","29.910","60.000"
"452853","2,263.2609","0.033","29.900","60.000"
"452854","2,263.2649","0.000","29.900","60.000"
"452855","2,263.2689","0.033","29.880","60.000"
"452856","2,263.2729","0.017","29.895","60.000"
"452857","2,263.2769","0.017","29.885","60.000"
"452858","2,263.2822","0.000","29.885","60.000"
"452859","2,263.2875","0.017","29.885","60.000"
"452860","2,263.2928","0.017","29.895","60.000"
"452861","2,263.2973","0.000","29.895","60.000"
"452862","2,263.3019","0.017","29.890","60.000"
"452863","2,263.3064","0.017","29.900","60.000"
"452864","2,263.3110","0.017","29.870","60.000"
"452865","2,263.3156","0.017","29.870","60.000"
"452866","2,263.3201","0.033","29.915","60.000"
"452867","2,263.3247","0.067","29.900","60.000"
"452868","2,263.3328","0.067","29.900","60.000"
"452869","2,263.3410","0.000","29.890","60.000"
"452870","2,263.3449","-0.050","29.900","60.000"
"452871","2,263.3489","-0.150","29.890","60.000"
"452872","2,263.3529","0.167","29.890","60.000"
"452873","2,263.3568","0.133","29.905","60.000"
"452874","2,263.3621","-0.033","29.905","60.000"
"452875","2,263.3674","0.100","29.905","60.000"
"452876","2,263.3727","-0.033","29.880","60.000"
"452877","2,263.3773","0.033","29.895","60.000"
"452878","2,263.3819","0.000","29.895","60.000"
"452879","2,263.3865","-0.017","29.895","60.000"
"452880","2,263.3910","0.033","29.890","60.000"
"452881","2,263.3956","-0.017","29.910","60.000"
"452882","2,263.4002","0.017","29.910","60.000"
"452883","2,263.4048","0.033","29.915","60.000"
"452884","2,263.4129","0.033","29.890","60.000"
"452885","2,263.4211","0.067","29.890","60.000"
"452886","2,263.4250","0.033","29.875","60.000"
"452887","2,263.4290","0.033","29.915","60.000"
"452888","2,263.4329","0.050","29.910","60.000"
"452889","2,263.4369","0.033","29.910","60.000"
"452890","2,263.4422","0.017","29.885","60.000"
"452891","2,263.4475","0.000","29.910","60.000"
"452892","2,263.4529","-0.017","29.910","60.000"
"452893","2,263.4574","-0.017","29.895","60.000"
"452894","2,263.4620","-0.017","29.940","60.000"
"452895","2,263.4666","0.000","29.940","60.000"
"452896","2,263.4711","0.000","29.910","60.000"
"452897","2,263.4757","0.033","29.890","60.000"
"452898","2,263.4803","0.050","29.925","60.000"
"452899","2,263.4848","0.017","29.925","60.000"
"452900","2,263.4930","0.017","29.905","60.000"
"452901","2,263.5011","0.050","29.870","60.000"
"452902","2,263.5051","0.017","29.870","60.000"
"452903","2,263.5091","-0.017","29.910","60.000"
"452904","2,263.5132","0.067","29.920","60.000"
"452905","2,263.5172","0.100","29.900","60.000"
"452906","2,263.5224","0.083","29.900","60.000"
"452907","2,263.5277","0.000","29.930","60.000"
"452908","2,263.5330","0.033","29.945","60.000"
"452909","2,263.5376","0.200","29.945","60.000"
"452910","2,263.5421","0.133","29.905","60.000"
"452911","2,263.5467","0.133","29.890","60.000"
"452912","2,263.5512","0.167","29.895","60.000"
"452913","2,263.5558","0.333","29.895","60.000"
"452914","2,263.5604","0.367","29.895","60.000"
"452915","2,263.5649","0.450","29.925","60.000"
"452916","2,263.5731","0.217","29.925","60.000"
"452917","2,263.5812","0.050","29.890","60.000"
"452918","2,263.5852","0.133","29.930","60.000"
"452919","2,263.5892","0.067","29.930","60.000"
"452920","2,263.5933","0.217","29.875","60.000"
"452921","2,263.5973","0.100","29.935","60.000"
"452922","2,263.6025","0.183","29.935","60.000"
"452923","2,263.6078","0.483","29.935","60.000"
"452924","2,263.6131","0.350","29.920","60.000"
"452925","2,263.6177","-0.150","29.930","60.000"
"452926","2,263.6222","-0.217","29.930","60.000"
"452927","2,263.6268","0.500","29.930","60.000"
"452928","2,263.6313","0.400","29.925","60.000"
"452929","2,263.6359","-0.033","29.920","60.000"
"452930","2,263.6404","-0.050","29.920","60.000"
"452931","2,263.6450","-0.100","29.920","60.000"
"452932","2,263.6531","-0.050","29.915","60.000"
"452933","2,263.6613","-0.100","29.915","60.000"
"452934","2,263.6653","-0.183","29.945","60.000"
"452935","2,263.6693","-0.067","29.940","60.000"
"452936","2,263.6733","-0.050","29.940","60.000"
"452937","2,263.6773","-0.133","29.910","60.000"
"452938","2,263.6826","-0.217","29.910","60.000"
"452939","2,263.6879","-0.283","29.955","60.000"
"452940","2,263.6932","-0.033","29.955","60.000"
"452941","2,263.6977","0.200","29.915","60.000"
"452942","2,263.7023","0.117","29.950","60.000"
"452943","2,263.7068","0.200","29.950","60.000"
"452944","2,263.7114","0.217","29.950","60.000"
"452945","2,263.7159","0.233","29.945","60.000"
"452946","2,263.7205","0.083","29.960","60.000"
"452947","2,263.7250","-0.250","29.960","60.000"
"452948","2,263.7332","-0.183","29.930","60.000"
"452949","2,263.7414","-0.333","29.935","60.000"
"452950","2,263.7454","-0.183","29.935","60.000"
"452951","2,263.7493","0.033","29.965","60.000"
"452952","2,263.7533","-0.167","29.930","60.000"
"452953","2,263.7573","-0.117","29.930","60.000"
"452954","2,263.7626","-0.100","29.975","60.000"
"452955","2,263.7679","-0.067","29.940","60.000"
"452956","2,263.7731","0.000","29.910","60.000"
"452957","2,263.7777","-0.133","29.910","60.000"
"452958","2,263.7823","-0.100","29.940","60.000"
"452959","2,263.7868","-0.067","29.945","60.000"
"452960","2,263.7914","-0.183","29.945","60.000"
"452961","2,263.7960","-0.183","29.935","60.000"
"452962","2,263.8005","0.033","29.930","60.000"
"452963","2,263.8051","-0.383","29.970","60.000"
"452964","2,263.8133","0.483","29.970","60.000"
"452965","2,263.8214","0.750","29.935","60.000"
"452966","2,263.8254","-0.183","29.935","60.000"
"452967","2,263.8294","-0.417","29.935","60.000"
"452968","2,263.8334","-0.500","29.950","60.000"
"452969","2,263.8374","-0.217","29.960","60.000"
"452970","2,263.8428","0.183","29.950","60.000"
"452971","2,263.8481","0.150","29.950","60.000"
"452972","2,263.8535","0.067","29.940","60.000"
"452973","2,263.8580","-0.083","29.955","60.000"
"452974","2,263.8626","-0.300","29.955","60.000"
"452975","2,263.8671","-0.167","29.940","60.000"
"452976","2,263.8716","0.000","29.930","60.000"
"452977","2,263.8762","0.067","29.930","60.000"
"452978","2,263.8807","0.183","29.950","60.000"
"452979","2,263.8852","0.150","29.950","60.000"
"452980","2,263.8934","0.167","29.950","60.000"
"452981","2,263.9015","0.183","29.950","60.000"
"452982","2,263.9055","0.050","29.955","60.000"
"452983","2,263.9095","0.050","29.965","60.000"
"452984","2,263.9135","0.050","29.965","60.000"
"452985","2,263.9175","0.050","29.950","60.000"
"452986","2,263.9228","0.067","29.950","60.000"
"452987","2,263.9281","-0.150","29.965","60.000"
"452988","2,263.9334","-0.083","29.965","60.000"
"452989","2,263.9379","-0.100","30.010","60.000"
"452990","2,263.9425","-0.133","29.970","60.000"
"452991","2,263.9471","-0.067","29.970","60.000"
"452992","2,263.9516","-0.100","29.955","60.000"
"452993","2,263.9562","0.083","29.970","60.000"
"452994","2,263.9607","0.083","29.970","60.000"
"452995","2,263.9653","0.117","29.970","60.000"
"452996","2,263.9734","-0.167","29.935","60.000"
"452997","2,263.9816","0.050","29.960","60.000"
"452998","2,263.9856","0.167","29.960","60.000"
"452999","2,263.9896","-0.050","29.975","60.000"
"453000","2,263.9936","0.000","29.945","60.000"
"453001","2,263.9976","-0.283","29.945","60.000"
"453002","2,264.0029","0.033","29.965","60.000"
"453003","2,264.0082","-0.050","29.960","60.000"
"453004","2,264.0135","-0.233","29.990","60.000"
"453005","2,264.0180","-0.117","29.990","60.000"
"453006","2,264.0226","-0.300","29.960","60.000"
"453007","2,264.0271","-0.083","29.940","60.000"
"453008","2,264.0317","-0.167","29.940","60.000"
"453009","2,264.0362","-0.250","29.970","60.000"
"453010","2,264.0408","-0.117","29.985","60.000"
"453011","2,264.0453","-0.300","29.975","60.000"
"453012","2,264.0535","-0.433","29.975","60.000"
"453013","2,264.0617","-0.083","29.945","60.000"
"453014","2,264.0657","-0.050","30.005","60.000"
"453015","2,264.0697","0.100","30.005","60.000"
"453016","2,264.0737","0.300","29.980","60.000"
"453017","2,264.0777","-0.083","29.950","60.000"
"453018","2,264.0830","-0.083","29.950","60.000"
"453019","2,264.0882","-0.183","29.965","60.000"
"453020","2,264.0935","-0.100","29.970","60.000"
"453021","2,264.0981","0.133","30.000","60.000"
"453022","2,264.1026","0.017","30.000","60.000"
"453023","2,264.1072","0.017","29.995","60.000"
"453024","2,264.1118","0.033","29.990","60.000"
"453025","2,264.1163","0.083","29.990","60.000"
"453026","2,264.1209","-0.050","29.960","60.000"
"453027","2,264.1254","-0.067","29.960","60.000"
"453028","2,264.1336","0.050","29.985","60.000"
"453029","2,264.1417","0.033","29.985","60.000"
"453030","2,264.1457","0.083","29.990","60.000"
"453031","2,264.1497","0.083","29.985","60.000"
"453032","2,264.1537","0.050","29.985","60.000"
"453033","2,264.1577","0.117","29.965","60.000"
"453034","2,264.1630","0.050","29.995","60.000"
"453035","2,264.1683","-0.083","29.995","60.000"
"453036","2,264.1736","-0.017","29.985","60.000"
"453037","2,264.1781","-0.017","29.990","60.000"
"453038","2,264.1827","0.033","30.015","60.000"
"453039","2,264.1873","0.050","30.015","60.000"
"453040","2,264.1918","-0.183","29.970","60.000"
"453041","2,264.1964","-0.183","29.975","60.000"
"453042","2,264.2010","0.333","29.975","60.000"
"453043","2,264.2055","-0.050","29.970","60.000"
"453044","2,264.2137","-0.050","29.960","60.000"
"453045","2,264.2218","0.350","29.990","60.000"
"453046","2,264.2258","0.150","29.990","60.000"
"453047","2,264.2298","0.117","29.970","60.000"
"453048","2,264.2338","0.033","30.005","60.000"
"453049","2,264.2378","0.100","30.005","60.000"
"453050","2,264.2431","0.100","29.990","60.000"
"453051","2,264.2484","0.000","30.020","60.000"
"453052","2,264.2537","0.067","29.970","60.000"
"453053","2,264.2582","0.100","29.970","60.000"
"453054","2,264.2628","0.200","29.970","60.000"
"453055","2,264.2674","0.150","29.980","60.000"
"453056","2,264.2719","0.150","29.980","60.000"
"453057","2,264.2765","0.167","30.000","60.000"
"453058","2,264.2810","0.083","30.005","60.000"
"453059","2,264.2856","0.117","30.005","60.000"
"453060","2,264.2938","0.050","30.000","60.000"
"453061","2,264.3019","0.067","30.015","60.000"
"453062","2,264.3059","0.067","29.995","60.000"
"453063","2,264.3099","0.067","29.995","60.000"
"453064","2,264.3139","0.083","30.015","60.000"
"453065","2,264.3179","0.067","30.025","60.000"
"453066","2,264.3232","0.067","30.025","60.000"
"453067","2,264.3285","-0.050","29.990","60.000"
"453068","2,264.3338","-0.033","29.985","60.000"
"453069","2,264.3383","-0.067","29.990","60.000"
"453070","2,264.3429","-0.017","29.990","60.000"
"453071","2,264.3474","0.067","29.985","60.000"
"453072","2,264.3520","0.050","30.025","60.000"
"453073","2,264.3566","0.033","30.025","60.000"
"453074","2,264.3611","-0.033","30.035","60.000"
"453075","2,264.3657","0.067","30.010","60.000"
"453076","2,264.3738","0.100","30.010","60.000"
"453077","2,264.3820","0.133","30.005","60.000"
"453078","2,264.3860","0.250","29.980","60.000"
"453079","2,264.3900","0.250","29.980","60.000"
"453080","2,264.3940","0.283","29.980","60.000"
"453081","2,264.3980","0.300","29.995","60.000"
"453082","2,264.4033","0.133","29.985","60.000"
"453083","2,264.4085","0.167","29.985","60.000"
"453084","2,264.4138","0.167","30.025","60.000"
"453085","2,264.4184","0.183","29.990","60.000"
"453086","2,264.4229","0.100","29.975","60.000"
"453087","2,264.4275","0.083","29.975","60.000"
"453088","2,264.4321","0.117","29.970","60.000"
"453089","2,264.4366","0.200","30.000","60.000"
"453090","2,264.4412","0.233","30.000","60.000"
"453091","2,264.4458","0.250","30.005","60.000"
"453092","2,264.4539","0.283","30.025","60.000"
"453093","2,264.4620","0.317","30.025","60.000"
"453094","2,264.4660","0.333","30.010","60.000"
"453095","2,264.4700","0.350","30.005","60.000"
"453096","2,264.4740","0.350","30.005","60.000"
"453097","2,264.4780","0.333","30.005","60.000"
"453098","2,264.4833","0.300","29.970","60.000"
"453099","2,264.4886","0.333","30.000","60.000"
"453100","2,264.4938","0.350","30.000","60.000"
"453101","2,264.4984","0.233","29.980","60.000"
"453102","2,264.5030","0.300","30.000","60.000"
"453103","2,264.5075","0.317","30.005","60.000"
"453104","2,264.5121","0.333","30.005","60.000"
"453105","2,264.5166","0.417","29.975","60.000"
"453106","2,264.5212","0.367","30.035","60.000"
"453107","2,264.5258","0.383","30.035","60.000"
"453108","2,264.5338","0.333","30.000","60.000"
"453109","2,264.5418","0.350","30.045","60.000"
"453110","2,264.5458","0.417","30.000","60.000"
"453111","2,264.5498","0.333","30.000","60.000"
"453112","2,264.5538","0.350","30.020","60.000"
"453113","2,264.5578","0.350","30.020","60.000"
"453114","2,264.5632","0.350","30.020","60.000"
"453115","2,264.5687","0.350","29.990","60.000"
"453116","2,264.5741","0.350","30.005","60.000"
"453117","2,264.5787","0.350","30.005","60.000"
"453118","2,264.5832","0.533","29.995","60.000"
"453119","2,264.5877","0.383","30.030","60.000"
"453120","2,264.5922","0.433","30.030","60.000"
"453121","2,264.5968","0.300","30.030","60.000"
"453122","2,264.6013","0.350","30.035","60.000"
"453123","2,264.6058","0.333","29.985","60.000"
"453124","2,264.6140","0.517","29.985","60.000"
"453125","2,264.6221","0.383","29.990","60.000"
"453126","2,264.6261","0.283","30.000","60.000"
"453127","2,264.6301","0.483","30.015","60.000"
"453128","2,264.6341","0.517","30.015","60.000"
"453129","2,264.6381","0.650","29.970","60.000"
"453130","2,264.6435","0.317","30.025","60.000"
"453131","2,264.6488","0.233","30.025","60.000"
"453132","2,264.6542","0.333","30.025","60.000"
"453133","2,264.6587","0.250","30.020","60.000"
"453134","2,264.6632","0.217","30.020","60.000"
"453135","2,264.6678","0.083","30.020","60.000"
"453136","2,264.6723","0.117","30.020","60.000"
"453137","2,264.6768","0.267","30.045","60.000"
"453138","2,264.6814","0.250","30.045","60.000"
"453139","2,264.6859","0.267","30.040","60.000"
"453140","2,264.6941","0.217","30.040","60.000"
"453141","2,264.7022","0.183","30.040","60.000"
"453142","2,264.7062","0.250","30.030","60.000"
"453143","2,264.7102","0.183","30.045","60.000"
"453144","2,264.7142","0.117","29.995","60.000"
"453145","2,264.7182","0.100","29.995","60.000"
"453146","2,264.7235","0.083","30.035","60.000"
"453147","2,264.7288","0.133","30.040","60.000"
"453148","2,264.7341","0.100","30.040","60.000"
"453149","2,264.7387","0.067","30.040","60.000"
"453150","2,264.7432","0.100","30.020","60.000"
"453151","2,264.7478","0.100","30.020","60.000"
"453152","2,264.7523","0.083","30.055","60.000"
"453153","2,264.7569","0.067","30.025","60.000"
"453154","2,264.7615","0.017","30.025","60.000"
"453155","2,264.7660","0.000","30.025","60.000"
"453156","2,264.7742","0.000","30.030","60.000"
"453157","2,264.7823","-0.050","30.025","60.000"
"453158","2,264.7862","-0.067","30.025","60.000"
"453159","2,264.7902","-0.083","30.030","60.000"
"453160","2,264.7941","-0.033","30.045","60.000"
"453161","2,264.7980","-0.050","30.040","60.000"
"453162","2,264.8034","-0.083","30.040","60.000"
"453163","2,264.8087","-0.067","30.055","60.000"
"453164","2,264.8141","-0.083","30.025","60.000"
"453165","2,264.8186","-0.067","30.025","60.000"
"453166","2,264.8232","-0.067","30.000","60.000"
"453167","2,264.8278","-0.067","30.045","60.000"
"453168","2,264.8324","-0.050","30.045","60.000"
"453169","2,264.8369","-0.067","30.045","60.000"
"453170","2,264.8415","-0.017","30.040","60.000"
"453171","2,264.8461","-0.050","30.045","60.000"
"453172","2,264.8542","-0.083","30.045","60.000"
"453173","2,264.8624","-0.100","30.060","60.000"
"453174","2,264.8664","-0.133","30.055","60.000"
"453175","2,264.8704","-0.117","30.055","60.000"
"453176","2,264.8744","-0.167","30.015","60.000"
"453177","2,264.8784","-0.167","30.020","60.000"
"453178","2,264.8837","-0.200","30.010","60.000"
"453179","2,264.8890","-0.217","30.010","60.000"
"453180","2,264.8943","-0.200","30.060","60.000"
"453181","2,264.8988","-0.200","30.050","60.000"
"453182","2,264.9034","-0.150","30.050","60.000"
"453183","2,264.9079","-0.167","30.035","60.000"
"453184","2,264.9125","-0.150","30.085","60.000"
"453185","2,264.9170","-0.100","30.045","60.000"
"453186","2,264.9216","-0.117","30.045","60.000"
"453187","2,264.9262","-0.083","30.025","60.000"
"453188","2,264.9342","-0.100","30.055","60.000"
"453189","2,264.9422","-0.150","30.055","60.000"
"453190","2,264.9462","-0.150","30.050","60.000"
"453191","2,264.9502","-0.183","30.065","60.000"
"453192","2,264.9542","-0.200","30.065","60.000"
"453193","2,264.9582","-0.267","30.045","60.000"
"453194","2,264.9637","-0.317","30.055","60.000"
"453195","2,264.9691","-0.300","30.005","60.000"
"453196","2,264.9746","-0.317","30.005","60.000"
"453197","2,264.9791","-0.300","30.045","60.000"
"453198","2,264.9836","-0.283","30.050","60.000"
"453199","2,264.9882","-0.283","30.050","60.000"
"453200","2,264.9927","-0.233","30.035","60.000"
"453201","2,264.9972","-0.183","30.050","60.000"
"453202","2,265.0017","-0.200","30.040","60.000"
"453203","2,265.0062","-0.217","30.040","60.000"
"453204","2,265.0144","-0.233","30.030","60.000"
"453205","2,265.0226","-0.217","30.060","60.000"
"453206","2,265.0266","-0.183","30.060","60.000"
"453207","2,265.0306","-0.200","30.015","60.000"
"453208","2,265.0346","-0.200","30.040","60.000"
"453209","2,265.0386","-0.217","30.080","60.000"
"453210","2,265.0439","-0.217","30.080","60.000"
"453211","2,265.0493","-0.200","30.025","60.000"
"453212","2,265.0546","-0.233","30.040","60.000"
"453213","2,265.0592","-0.250","30.040","60.000"
"453214","2,265.0637","-0.300","30.070","60.000"
"453215","2,265.0682","-0.300","30.075","60.000"
"453216","2,265.0728","-0.317","30.075","60.000"
"453217","2,265.0773","-0.350","30.020","60.000"
"453218","2,265.0818","-0.350","30.105","60.000"
"453219","2,265.0863","-0.400","30.075","60.000"
"453220","2,265.0944","-0.450","30.075","60.000"
"453221","2,265.1025","-0.467","30.050","60.000"
"453222","2,265.1065","-0.550","30.055","60.000"
"453223","2,265.1106","-0.600","30.055","60.000"
"453224","2,265.1146","-0.650","30.045","60.000"
"453225","2,265.1187","-0.700","30.045","60.000"
"453226","2,265.1239","-0.750","30.040","60.000"
"453227","2,265.1292","-0.833","30.040","60.000"
"453228","2,265.1345","-0.883","30.065","60.000"
"453229","2,265.1391","-0.933","30.065","60.000"
"453230","2,265.1436","-0.967","30.065","60.000"
"453231","2,265.1482","-1.017","30.065","60.000"
"453232","2,265.1528","-1.067","30.055","60.000"
"453233","2,265.1573","-1.067","30.055","60.000"
"453234","2,265.1619","-1.050","30.065","60.000"
"453235","2,265.1664","-1.067","30.060","60.000"
"453236","2,265.1746","-1.067","30.100","60.000"
"453237","2,265.1827","-1.017","30.100","60.000"
"453238","2,265.1867","-1.000","30.045","60.000"
"453239","2,265.1907","-1.100","30.065","60.000"
"453240","2,265.1947","-1.133","30.065","60.000"
"453241","2,265.1986","-1.150","30.070","60.000"
"453242","2,265.2040","-1.183","30.065","60.000"
"453243","2,265.2093","-1.167","30.085","60.000"
"453244","2,265.2146","-1.200","30.085","60.000"
"453245","2,265.2192","-1.167","30.065","60.000"
"453246","2,265.2237","-1.117","30.055","60.000"
"453247","2,265.2283","-1.117","30.055","60.000"
"453248","2,265.2329","-1.117","30.085","60.000"
"453249","2,265.2374","-1.167","30.105","60.000"
"453250","2,265.2420","-1.233","30.080","60.000"
"453251","2,265.2465","-1.317","30.080","60.000"
"453252","2,265.2547","-1.367","30.070","60.000"
"453253","2,265.2628","-1.433","30.045","60.000"
"453254","2,265.2668","-1.450","30.045","60.000"
"453255","2,265.2708","-1.483","30.045","60.000"
"453256","2,265.2748","-1.450","30.050","60.000"
"453257","2,265.2788","-1.433","30.050","60.000"
"453258","2,265.2841","-1.417","30.070","60.000"
"453259","2,265.2894","-1.350","30.065","60.000"
"453260","2,265.2947","-1.283","30.085","60.000"
"453261","2,265.2993","-1.217","30.085","60.000"
"453262","2,265.3038","-1.150","30.065","60.000"
"453263","2,265.3084","-1.167","30.060","60.000"
"453264","2,265.3129","-1.133","30.060","60.000"
"453265","2,265.3175","-1.167","30.085","60.000"
"453266","2,265.3221","-1.183","30.085","60.000"
"453267","2,265.3266","-1.200","30.030","60.000"
"453268","2,265.3347","-1.300","30.030","60.000"
"453269","2,265.3427","-1.300","30.085","60.000"
"453270","2,265.3467","-1.367","30.065","60.000"
"453271","2,265.3507","-1.333","30.065","60.000"
"453272","2,265.3547","-1.317","30.090","60.000"
"453273","2,265.3587","-1.267","30.080","60.000"
"453274","2,265.3641","-1.233","30.080","60.000"
"453275","2,265.3695","-1.233","30.105","60.000"
"453276","2,265.3750","-1.250","30.095","60.000"
"453277","2,265.3795","-1.300","30.080","60.000"
"453278","2,265.3841","-1.383","30.080","60.000"
"453279","2,265.3886","-1.467","30.055","60.000"
"453280","2,265.3931","-1.483","30.065","60.000"
"453281","2,265.3976","-1.467","30.065","60.000"
"453282","2,265.4022","-1.417","30.105","60.000"
"453283","2,265.4067","-1.400","30.045","60.000"
"453284","2,265.4149","-1.417","30.080","60.000"
"453285","2,265.4231","-1.333","30.080","60.000"
"453286","2,265.4271","-1.250","30.045","60.000"
"453287","2,265.4311","-1.183","30.070","60.000"
"453288","2,265.4351","-1.117","30.070","60.000"
"453289","2,265.4391","-1.167","30.100","60.000"
"453290","2,265.4444","-1.183","30.085","60.000"
"453291","2,265.4497","-1.267","30.105","60.000"
"453292","2,265.4550","-1.300","30.105","60.000"
"453293","2,265.4596","-1.200","30.105","60.000"
"453294","2,265.4641","-1.283","30.105","60.000"
"453295","2,265.4686","-1.200","30.105","60.000"
"453296","2,265.4732","-1.100","30.085","60.000"
"453297","2,265.4777","-1.083","30.065","60.000"
"453298","2,265.4822","-1.017","30.065","60.000"
"453299","2,265.4868","-1.033","30.085","60.000"
"453300","2,265.4948","-0.967","30.080","60.000"
"453301","2,265.5029","-0.967","30.065","60.000"
"453302","2,265.5070","-0.983","30.065","60.000"
"453303","2,265.5110","-0.967","30.080","60.000"
"453304","2,265.5150","-1.000","30.080","60.000"
"453305","2,265.5191","-0.983","30.080","60.000"
"453306","2,265.5244","-0.967","30.065","60.000"
